product_id,warehouse_id,time_period,overstock_cost,shortage_cost,backlog_cost,penalty_cost,created_at
P2158,WH01,1,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH01,2,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH01,3,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH01,4,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH01,5,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH01,6,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH01,7,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH01,8,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH01,9,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH01,10,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH03,1,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH03,2,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH03,3,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH03,4,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH03,5,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH03,6,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH03,7,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH03,8,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH03,9,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH03,10,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH04,1,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH04,2,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH04,3,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH04,4,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH04,5,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH04,6,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH04,7,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH04,8,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH04,9,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH04,10,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH05,1,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH05,2,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH05,3,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH05,4,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH05,5,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH05,6,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH05,7,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH05,8,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH05,9,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH05,10,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH06,1,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH06,2,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH06,3,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH06,4,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH06,5,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH06,6,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH06,7,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH06,8,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH06,9,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2158,WH06,10,0.1,0.5,1500.0,750.0,2024-01-01 00:00:00
P2189,WH01,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH01,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH01,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH01,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH01,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH01,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH01,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH01,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH01,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH01,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH03,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH03,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH03,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH03,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH03,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH03,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH03,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH03,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH03,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH03,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH04,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH04,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH04,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH04,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH04,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH04,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH04,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH04,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH04,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH04,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH05,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH05,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH05,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH05,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH05,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH05,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH05,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH05,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH05,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH05,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH06,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH06,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH06,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH06,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH06,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH06,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH06,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH06,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH06,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2189,WH06,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH01,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH01,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH01,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH01,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH01,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH01,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH01,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH01,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH01,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH01,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH03,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH03,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH03,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH03,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH03,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH03,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH03,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH03,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH03,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH03,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH04,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH04,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH04,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH04,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH04,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH04,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH04,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH04,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH04,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH04,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH05,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH05,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH05,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH05,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH05,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH05,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH05,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH05,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH05,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH05,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH06,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH06,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH06,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH06,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH06,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH06,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH06,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH06,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH06,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2194,WH06,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH01,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH01,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH01,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH01,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH01,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH01,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH01,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH01,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH01,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH01,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH03,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH03,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH03,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH03,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH03,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH03,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH03,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH03,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH03,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH03,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH04,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH04,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH04,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH04,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH04,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH04,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH04,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH04,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH04,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH04,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH05,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH05,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH05,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH05,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH05,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH05,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH05,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH05,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH05,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH05,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH06,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH06,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH06,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH06,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH06,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH06,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH06,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH06,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH06,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2195,WH06,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH01,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH01,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH01,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH01,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH01,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH01,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH01,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH01,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH01,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH01,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH03,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH03,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH03,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH03,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH03,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH03,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH03,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH03,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH03,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH03,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH04,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH04,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH04,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH04,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH04,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH04,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH04,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH04,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH04,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH04,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH05,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH05,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH05,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH05,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH05,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH05,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH05,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH05,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH05,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH05,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH06,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH06,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH06,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH06,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH06,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH06,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH06,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH06,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH06,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2232,WH06,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH01,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH01,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH01,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH01,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH01,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH01,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH01,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH01,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH01,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH01,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH03,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH03,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH03,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH03,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH03,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH03,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH03,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH03,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH03,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH03,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH04,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH04,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH04,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH04,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH04,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH04,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH04,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH04,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH04,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH04,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH05,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH05,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH05,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH05,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH05,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH05,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH05,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH05,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH05,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH05,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH06,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH06,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH06,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH06,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH06,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH06,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH06,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH06,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH06,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P2237,WH06,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH01,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH01,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH01,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH01,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH01,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH01,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH01,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH01,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH01,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH01,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH03,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH03,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH03,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH03,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH03,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH03,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH03,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH03,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH03,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH03,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH04,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH04,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH04,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH04,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH04,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH04,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH04,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH04,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH04,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH04,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH05,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH05,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH05,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH05,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH05,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH05,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH05,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH05,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH05,9,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH05,10,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH06,1,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH06,2,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH06,3,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH06,4,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH06,5,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH06,6,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH06,7,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
P0119,WH06,8,0.1,0.5,1500.0,500.0,2024-01-01 00:00:00
