product_id,time_period,capacity,created_at
P1917,6,77,2024-01-01 00:00:00
P1917,7,82,2024-01-01 00:00:00
P1917,8,63,2024-01-01 00:00:00
P1917,9,69,2024-01-01 00:00:00
P1917,10,67,2024-01-01 00:00:00
P1947,1,89,2024-01-01 00:00:00
P1947,2,83,2024-01-01 00:00:00
P1947,3,80,2024-01-01 00:00:00
P1947,4,83,2024-01-01 00:00:00
P1947,5,81,2024-01-01 00:00:00
P1947,6,82,2024-01-01 00:00:00
P1947,7,81,2024-01-01 00:00:00
P1947,8,58,2024-01-01 00:00:00
P1947,9,58,2024-01-01 00:00:00
P1947,10,70,2024-01-01 00:00:00
P1961,1,81,2024-01-01 00:00:00
P1961,2,82,2024-01-01 00:00:00
P1961,3,82,2024-01-01 00:00:00
P1961,4,79,2024-01-01 00:00:00
P1961,5,81,2024-01-01 00:00:00
P1961,6,85,2024-01-01 00:00:00
P1961,7,83,2024-01-01 00:00:00
P1961,8,57,2024-01-01 00:00:00
P1961,9,70,2024-01-01 00:00:00
P1961,10,62,2024-01-01 00:00:00
P1971,1,82,2024-01-01 00:00:00
P1971,2,92,2024-01-01 00:00:00
P1971,3,83,2024-01-01 00:00:00
P1971,4,79,2024-01-01 00:00:00
P1971,5,92,2024-01-01 00:00:00
P1971,6,78,2024-01-01 00:00:00
P1971,7,80,2024-01-01 00:00:00
P1971,8,73,2024-01-01 00:00:00
P1971,9,63,2024-01-01 00:00:00
P1971,10,59,2024-01-01 00:00:00
P2086,1,84,2024-01-01 00:00:00
P2086,2,80,2024-01-01 00:00:00
P2086,3,84,2024-01-01 00:00:00
P2086,4,78,2024-01-01 00:00:00
P2086,5,73,2024-01-01 00:00:00
P2086,6,75,2024-01-01 00:00:00
P2086,7,79,2024-01-01 00:00:00
P2086,8,59,2024-01-01 00:00:00
P2086,9,63,2024-01-01 00:00:00
P2086,10,70,2024-01-01 00:00:00
P2091,1,84,2024-01-01 00:00:00
P2091,2,78,2024-01-01 00:00:00
P2091,3,87,2024-01-01 00:00:00
P2091,4,72,2024-01-01 00:00:00
P2091,5,77,2024-01-01 00:00:00
P2091,6,80,2024-01-01 00:00:00
P2091,7,68,2024-01-01 00:00:00
P2091,8,65,2024-01-01 00:00:00
P2091,9,59,2024-01-01 00:00:00
P2091,10,65,2024-01-01 00:00:00
P2093,1,81,2024-01-01 00:00:00
P2093,2,77,2024-01-01 00:00:00
P2093,3,72,2024-01-01 00:00:00
P2093,4,71,2024-01-01 00:00:00
P2093,5,80,2024-01-01 00:00:00
P2093,6,70,2024-01-01 00:00:00
P2093,7,70,2024-01-01 00:00:00
P2093,8,59,2024-01-01 00:00:00
P2093,9,55,2024-01-01 00:00:00
P2093,10,60,2024-01-01 00:00:00
P2097,1,80,2024-01-01 00:00:00
P2097,2,79,2024-01-01 00:00:00
P2097,3,80,2024-01-01 00:00:00
P2097,4,76,2024-01-01 00:00:00
P2097,5,73,2024-01-01 00:00:00
P2097,6,69,2024-01-01 00:00:00
P2097,7,84,2024-01-01 00:00:00
P2097,8,64,2024-01-01 00:00:00
P2097,9,60,2024-01-01 00:00:00
P2097,10,64,2024-01-01 00:00:00
P2108,1,79,2024-01-01 00:00:00
P2108,2,83,2024-01-01 00:00:00
P2108,3,76,2024-01-01 00:00:00
P2108,4,74,2024-01-01 00:00:00
P2108,5,70,2024-01-01 00:00:00
P2108,6,71,2024-01-01 00:00:00
P2108,7,74,2024-01-01 00:00:00
P2108,8,61,2024-01-01 00:00:00
P2108,9,56,2024-01-01 00:00:00
P2108,10,55,2024-01-01 00:00:00
P0179,1,90,2024-01-01 00:00:00
P0179,2,93,2024-01-01 00:00:00
P0179,3,95,2024-01-01 00:00:00
P0179,4,91,2024-01-01 00:00:00
P0179,5,95,2024-01-01 00:00:00
P0179,6,86,2024-01-01 00:00:00
P0179,7,92,2024-01-01 00:00:00
P0179,8,72,2024-01-01 00:00:00
P0179,9,73,2024-01-01 00:00:00
P0179,10,72,2024-01-01 00:00:00
P0183,1,106,2024-01-01 00:00:00
P0183,2,104,2024-01-01 00:00:00
P0183,3,102,2024-01-01 00:00:00
P0183,4,98,2024-01-01 00:00:00
P0183,5,99,2024-01-01 00:00:00
P0183,6,98,2024-01-01 00:00:00
P0183,7,100,2024-01-01 00:00:00
P0183,8,81,2024-01-01 00:00:00
P0183,9,80,2024-01-01 00:00:00
P0183,10,81,2024-01-01 00:00:00
P0264,1,93,2024-01-01 00:00:00
P0264,2,93,2024-01-01 00:00:00
P0264,3,99,2024-01-01 00:00:00
P0264,4,94,2024-01-01 00:00:00
P0264,5,97,2024-01-01 00:00:00
P0264,6,92,2024-01-01 00:00:00
P0264,7,95,2024-01-01 00:00:00
P0264,8,76,2024-01-01 00:00:00
P0264,9,74,2024-01-01 00:00:00
P0264,10,72,2024-01-01 00:00:00
P0296,1,106,2024-01-01 00:00:00
P0296,2,108,2024-01-01 00:00:00
P0296,3,104,2024-01-01 00:00:00
P0296,4,100,2024-01-01 00:00:00
P0296,5,99,2024-01-01 00:00:00
P0296,6,96,2024-01-01 00:00:00
P0296,7,104,2024-01-01 00:00:00
P0296,8,79,2024-01-01 00:00:00
P0296,9,75,2024-01-01 00:00:00
P0296,10,74,2024-01-01 00:00:00
P0341,1,102,2024-01-01 00:00:00
P0341,2,92,2024-01-01 00:00:00
P0341,3,97,2024-01-01 00:00:00
P0341,4,97,2024-01-01 00:00:00
P0341,5,90,2024-01-01 00:00:00
P0341,6,94,2024-01-01 00:00:00
P0341,7,92,2024-01-01 00:00:00
P0341,8,78,2024-01-01 00:00:00
P0341,9,69,2024-01-01 00:00:00
P0341,10,72,2024-01-01 00:00:00
P0416,1,97,2024-01-01 00:00:00
P0416,2,89,2024-01-01 00:00:00
P0416,3,93,2024-01-01 00:00:00
P0416,4,90,2024-01-01 00:00:00
P0416,5,93,2024-01-01 00:00:00
P0416,6,91,2024-01-01 00:00:00
P0416,7,87,2024-01-01 00:00:00
P0416,8,68,2024-01-01 00:00:00
P0416,9,79,2024-01-01 00:00:00
P0416,10,66,2024-01-01 00:00:00
P0519,1,93,2024-01-01 00:00:00
P0519,2,100,2024-01-01 00:00:00
P0519,3,89,2024-01-01 00:00:00
P0519,4,85,2024-01-01 00:00:00
P0519,5,97,2024-01-01 00:00:00
P0519,6,85,2024-01-01 00:00:00
P0519,7,88,2024-01-01 00:00:00
P0519,8,69,2024-01-01 00:00:00
P0519,9,77,2024-01-01 00:00:00
P0519,10,78,2024-01-01 00:00:00
P0652,1,93,2024-01-01 00:00:00
P0652,2,92,2024-01-01 00:00:00
P0652,3,87,2024-01-01 00:00:00
P0652,4,88,2024-01-01 00:00:00
P0652,5,89,2024-01-01 00:00:00
P0652,6,78,2024-01-01 00:00:00
P0652,7,82,2024-01-01 00:00:00
P0652,8,62,2024-01-01 00:00:00
P0652,9,63,2024-01-01 00:00:00
P0652,10,64,2024-01-01 00:00:00
P0817,1,99,2024-01-01 00:00:00
P0817,2,105,2024-01-01 00:00:00
P0817,3,111,2024-01-01 00:00:00
P0817,4,101,2024-01-01 00:00:00
P0817,5,94,2024-01-01 00:00:00
P0817,6,96,2024-01-01 00:00:00
P0817,7,96,2024-01-01 00:00:00
P0817,8,84,2024-01-01 00:00:00
P0817,9,82,2024-01-01 00:00:00
P0817,10,79,2024-01-01 00:00:00
P0825,1,100,2024-01-01 00:00:00
P0825,2,94,2024-01-01 00:00:00
P0825,3,94,2024-01-01 00:00:00
P0825,4,91,2024-01-01 00:00:00
P0825,5,88,2024-01-01 00:00:00
P0825,6,91,2024-01-01 00:00:00
P0825,7,88,2024-01-01 00:00:00
P0825,8,70,2024-01-01 00:00:00
P0825,9,71,2024-01-01 00:00:00
P0825,10,78,2024-01-01 00:00:00
P0900,1,108,2024-01-01 00:00:00
P0900,2,100,2024-01-01 00:00:00
P0900,3,102,2024-01-01 00:00:00
P0900,4,99,2024-01-01 00:00:00
P0900,5,91,2024-01-01 00:00:00
P0900,6,90,2024-01-01 00:00:00
P0900,7,95,2024-01-01 00:00:00
P0900,8,77,2024-01-01 00:00:00
P0900,9,72,2024-01-01 00:00:00
P0900,10,77,2024-01-01 00:00:00
P0905,1,96,2024-01-01 00:00:00
P0905,2,95,2024-01-01 00:00:00
P0905,3,100,2024-01-01 00:00:00
P0905,4,80,2024-01-01 00:00:00
P0905,5,89,2024-01-01 00:00:00
P0905,6,96,2024-01-01 00:00:00
P0905,7,92,2024-01-01 00:00:00
P0905,8,71,2024-01-01 00:00:00
P0905,9,78,2024-01-01 00:00:00
P0905,10,70,2024-01-01 00:00:00
P0968,1,95,2024-01-01 00:00:00
P0968,2,101,2024-01-01 00:00:00
P0968,3,92,2024-01-01 00:00:00
P0968,4,85,2024-01-01 00:00:00
P0968,5,100,2024-01-01 00:00:00
P0968,6,92,2024-01-01 00:00:00
P0968,7,88,2024-01-01 00:00:00
P0968,8,82,2024-01-01 00:00:00
P0968,9,75,2024-01-01 00:00:00
P0968,10,77,2024-01-01 00:00:00
P1168,1,106,2024-01-01 00:00:00
P1168,2,101,2024-01-01 00:00:00
P1168,3,104,2024-01-01 00:00:00
P1168,4,102,2024-01-01 00:00:00
P1168,5,95,2024-01-01 00:00:00
P1168,6,100,2024-01-01 00:00:00
P1168,7,97,2024-01-01 00:00:00
P1168,8,79,2024-01-01 00:00:00
P1168,9,81,2024-01-01 00:00:00
P1168,10,78,2024-01-01 00:00:00
P1192,1,92,2024-01-01 00:00:00
P1192,2,93,2024-01-01 00:00:00
P1192,3,95,2024-01-01 00:00:00
P1192,4,82,2024-01-01 00:00:00
P1192,5,84,2024-01-01 00:00:00
P1192,6,92,2024-01-01 00:00:00
P1192,7,92,2024-01-01 00:00:00
P1192,8,68,2024-01-01 00:00:00
P1192,9,73,2024-01-01 00:00:00
P1192,10,70,2024-01-01 00:00:00
P1254,1,89,2024-01-01 00:00:00
P1254,2,104,2024-01-01 00:00:00
P1254,3,95,2024-01-01 00:00:00
P1254,4,92,2024-01-01 00:00:00
P1254,5,88,2024-01-01 00:00:00
P1254,6,87,2024-01-01 00:00:00
P1254,7,88,2024-01-01 00:00:00
P1254,8,82,2024-01-01 00:00:00
P1254,9,76,2024-01-01 00:00:00
P1254,10,66,2024-01-01 00:00:00
P1640,1,97,2024-01-01 00:00:00
P1640,2,95,2024-01-01 00:00:00
P1640,3,92,2024-01-01 00:00:00
P1640,4,81,2024-01-01 00:00:00
P1640,5,92,2024-01-01 00:00:00
P1640,6,88,2024-01-01 00:00:00
P1640,7,89,2024-01-01 00:00:00
P1640,8,66,2024-01-01 00:00:00
P1640,9,71,2024-01-01 00:00:00
P1640,10,76,2024-01-01 00:00:00
P1866,1,104,2024-01-01 00:00:00
P1866,2,105,2024-01-01 00:00:00
P1866,3,105,2024-01-01 00:00:00
P1866,4,100,2024-01-01 00:00:00
P1866,5,93,2024-01-01 00:00:00
P1866,6,91,2024-01-01 00:00:00
P1866,7,97,2024-01-01 00:00:00
P1866,8,71,2024-01-01 00:00:00
P1866,9,81,2024-01-01 00:00:00
P1866,10,74,2024-01-01 00:00:00
P1869,1,99,2024-01-01 00:00:00
P1869,2,103,2024-01-01 00:00:00
P1869,3,92,2024-01-01 00:00:00
P1869,4,97,2024-01-01 00:00:00
P1869,5,88,2024-01-01 00:00:00
P1869,6,97,2024-01-01 00:00:00
P1869,7,96,2024-01-01 00:00:00
P1869,8,76,2024-01-01 00:00:00
P1869,9,74,2024-01-01 00:00:00
P1869,10,75,2024-01-01 00:00:00
P1924,1,116,2024-01-01 00:00:00
P1924,2,101,2024-01-01 00:00:00
P1924,3,110,2024-01-01 00:00:00
P1924,4,106,2024-01-01 00:00:00
P1924,5,103,2024-01-01 00:00:00
P1924,6,104,2024-01-01 00:00:00
P1924,7,109,2024-01-01 00:00:00
P1924,8,78,2024-01-01 00:00:00
P1924,9,76,2024-01-01 00:00:00
P1924,10,91,2024-01-01 00:00:00
P2028,1,95,2024-01-01 00:00:00
P2028,2,101,2024-01-01 00:00:00
P2028,3,102,2024-01-01 00:00:00
P2028,4,96,2024-01-01 00:00:00
P2028,5,89,2024-01-01 00:00:00
P2028,6,97,2024-01-01 00:00:00
P2028,7,88,2024-01-01 00:00:00
P2028,8,72,2024-01-01 00:00:00
P2028,9,80,2024-01-01 00:00:00
P2028,10,73,2024-01-01 00:00:00
P2044,1,101,2024-01-01 00:00:00
P2044,2,102,2024-01-01 00:00:00
P2044,3,103,2024-01-01 00:00:00
P2044,4,91,2024-01-01 00:00:00
P2044,5,104,2024-01-01 00:00:00
P2044,6,90,2024-01-01 00:00:00
P2044,7,96,2024-01-01 00:00:00
P2044,8,74,2024-01-01 00:00:00
P2044,9,82,2024-01-01 00:00:00
P2044,10,74,2024-01-01 00:00:00
P2088,1,101,2024-01-01 00:00:00
P2088,2,96,2024-01-01 00:00:00
P2088,3,94,2024-01-01 00:00:00
P2088,4,101,2024-01-01 00:00:00
P2088,5,86,2024-01-01 00:00:00
P2088,6,92,2024-01-01 00:00:00
P2088,7,101,2024-01-01 00:00:00
P2088,8,70,2024-01-01 00:00:00
P2088,9,72,2024-01-01 00:00:00
P2088,10,76,2024-01-01 00:00:00
P2094,1,89,2024-01-01 00:00:00
P2094,2,89,2024-01-01 00:00:00
P2094,3,102,2024-01-01 00:00:00
P2094,4,83,2024-01-01 00:00:00
P2094,5,91,2024-01-01 00:00:00
P2094,6,95,2024-01-01 00:00:00
P2094,7,91,2024-01-01 00:00:00
P2094,8,73,2024-01-01 00:00:00
P2094,9,70,2024-01-01 00:00:00
P2094,10,68,2024-01-01 00:00:00
P2096,1,88,2024-01-01 00:00:00
P2096,2,93,2024-01-01 00:00:00
P2096,3,91,2024-01-01 00:00:00
P2096,4,90,2024-01-01 00:00:00
P2096,5,87,2024-01-01 00:00:00
P2096,6,86,2024-01-01 00:00:00
P2096,7,92,2024-01-01 00:00:00
P2096,8,73,2024-01-01 00:00:00
P2096,9,65,2024-01-01 00:00:00
P2096,10,70,2024-01-01 00:00:00
