product_id,warehouse_id,time_period,inventory_fluctuation,inventory_ceiling,inventory_floor,created_at
P2194,WH06,2,-7,325,21,2024-01-01 00:00:00
P2194,WH06,3,-3,311,25,2024-01-01 00:00:00
P2194,WH06,4,4,307,22,2024-01-01 00:00:00
P2194,WH06,5,-12,316,24,2024-01-01 00:00:00
P2194,WH06,6,-11,312,20,2024-01-01 00:00:00
P2194,WH06,7,-2,311,24,2024-01-01 00:00:00
P2194,WH06,8,-4,324,20,2024-01-01 00:00:00
P2194,WH06,9,-11,318,25,2024-01-01 00:00:00
P2194,WH06,10,-5,322,25,2024-01-01 00:00:00
P2195,WH01,1,-6,117,59,2024-01-01 00:00:00
P2195,WH01,2,-5,118,58,2024-01-01 00:00:00
P2195,WH01,3,-9,107,48,2024-01-01 00:00:00
P2195,WH01,4,-14,121,60,2024-01-01 00:00:00
P2195,WH01,5,-15,95,48,2024-01-01 00:00:00
P2195,WH01,6,-8,102,48,2024-01-01 00:00:00
P2195,WH01,7,-4,105,47,2024-01-01 00:00:00
P2195,WH01,8,-6,109,59,2024-01-01 00:00:00
P2195,WH01,9,-8,113,54,2024-01-01 00:00:00
P2195,WH01,10,-4,108,60,2024-01-01 00:00:00
P2195,WH03,1,-8,106,58,2024-01-01 00:00:00
P2195,WH03,2,-14,121,66,2024-01-01 00:00:00
P2195,WH03,3,-11,106,59,2024-01-01 00:00:00
P2195,WH03,4,-17,111,64,2024-01-01 00:00:00
P2195,WH03,5,-16,99,52,2024-01-01 00:00:00
P2195,WH03,6,-13,113,56,2024-01-01 00:00:00
P2195,WH03,7,-6,105,52,2024-01-01 00:00:00
P2195,WH03,8,6,107,58,2024-01-01 00:00:00
P2195,WH03,9,-3,108,54,2024-01-01 00:00:00
P2195,WH03,10,-3,107,60,2024-01-01 00:00:00
P2195,WH04,1,-12,112,64,2024-01-01 00:00:00
P2195,WH04,2,-14,126,68,2024-01-01 00:00:00
P2195,WH04,3,-16,108,59,2024-01-01 00:00:00
P2195,WH04,4,-22,109,55,2024-01-01 00:00:00
P2195,WH04,5,-18,123,67,2024-01-01 00:00:00
P2195,WH04,6,-11,126,66,2024-01-01 00:00:00
P2195,WH04,7,-15,116,66,2024-01-01 00:00:00
P2195,WH04,8,2,113,63,2024-01-01 00:00:00
P2195,WH04,9,-6,117,60,2024-01-01 00:00:00
P2195,WH04,10,-5,120,64,2024-01-01 00:00:00
P2195,WH05,1,-14,125,74,2024-01-01 00:00:00
P2195,WH05,2,-10,133,71,2024-01-01 00:00:00
P2195,WH05,3,-9,116,67,2024-01-01 00:00:00
P2195,WH05,4,-20,122,67,2024-01-01 00:00:00
P2195,WH05,5,-9,118,71,2024-01-01 00:00:00
P2195,WH05,6,-17,128,72,2024-01-01 00:00:00
P2195,WH05,7,-8,116,63,2024-01-01 00:00:00
P2195,WH05,8,-6,130,75,2024-01-01 00:00:00
P2195,WH05,9,-3,114,66,2024-01-01 00:00:00
P2195,WH05,10,-3,124,74,2024-01-01 00:00:00
P2195,WH06,1,-11,339,19,2024-01-01 00:00:00
P2195,WH06,2,-5,327,19,2024-01-01 00:00:00
P2195,WH06,3,3,345,19,2024-01-01 00:00:00
P2195,WH06,4,5,329,20,2024-01-01 00:00:00
P2195,WH06,5,-11,334,18,2024-01-01 00:00:00
P2195,WH06,6,0,336,21,2024-01-01 00:00:00
P2195,WH06,7,10,329,15,2024-01-01 00:00:00
P2195,WH06,8,-7,333,16,2024-01-01 00:00:00
P2195,WH06,9,-7,337,15,2024-01-01 00:00:00
P2195,WH06,10,3,328,18,2024-01-01 00:00:00
P2232,WH01,1,-4,114,61,2024-01-01 00:00:00
P2232,WH01,2,-7,116,62,2024-01-01 00:00:00
P2232,WH01,3,-14,105,51,2024-01-01 00:00:00
P2232,WH01,4,-14,109,55,2024-01-01 00:00:00
P2232,WH01,5,-14,118,58,2024-01-01 00:00:00
P2232,WH01,6,-7,109,53,2024-01-01 00:00:00
P2232,WH01,7,-7,104,52,2024-01-01 00:00:00
P2232,WH01,8,-4,126,65,2024-01-01 00:00:00
P2232,WH01,9,-4,109,59,2024-01-01 00:00:00
P2232,WH01,10,-2,113,65,2024-01-01 00:00:00
P2232,WH03,1,-9,113,62,2024-01-01 00:00:00
P2232,WH03,2,-7,109,62,2024-01-01 00:00:00
P2232,WH03,3,-15,122,65,2024-01-01 00:00:00
P2232,WH03,4,-17,107,58,2024-01-01 00:00:00
P2232,WH03,5,-15,110,62,2024-01-01 00:00:00
P2232,WH03,6,-8,121,69,2024-01-01 00:00:00
P2232,WH03,7,-12,113,59,2024-01-01 00:00:00
P2232,WH03,8,5,120,69,2024-01-01 00:00:00
P2232,WH03,9,-3,115,65,2024-01-01 00:00:00
P2232,WH03,10,-5,128,69,2024-01-01 00:00:00
P2232,WH04,1,-8,124,65,2024-01-01 00:00:00
P2232,WH04,2,-8,123,72,2024-01-01 00:00:00
P2232,WH04,3,-18,116,68,2024-01-01 00:00:00
P2232,WH04,4,-15,130,68,2024-01-01 00:00:00
P2232,WH04,5,-14,131,71,2024-01-01 00:00:00
P2232,WH04,6,-9,115,59,2024-01-01 00:00:00
P2232,WH04,7,-11,123,72,2024-01-01 00:00:00
P2232,WH04,8,2,114,65,2024-01-01 00:00:00
P2232,WH04,9,-2,121,74,2024-01-01 00:00:00
P2232,WH04,10,-5,120,59,2024-01-01 00:00:00
P2232,WH05,1,-17,130,78,2024-01-01 00:00:00
P2232,WH05,2,-11,120,69,2024-01-01 00:00:00
P2232,WH05,3,-17,120,71,2024-01-01 00:00:00
P2232,WH05,4,-14,131,71,2024-01-01 00:00:00
P2232,WH05,5,-11,120,72,2024-01-01 00:00:00
P2232,WH05,6,-6,130,76,2024-01-01 00:00:00
P2232,WH05,7,-14,132,79,2024-01-01 00:00:00
P2232,WH05,8,-3,128,81,2024-01-01 00:00:00
P2232,WH05,9,-2,128,72,2024-01-01 00:00:00
P2232,WH05,10,-3,136,76,2024-01-01 00:00:00
P2232,WH06,1,-9,334,23,2024-01-01 00:00:00
P2232,WH06,2,-6,336,18,2024-01-01 00:00:00
P2232,WH06,3,-9,336,19,2024-01-01 00:00:00
P2232,WH06,4,-2,346,22,2024-01-01 00:00:00
P2232,WH06,5,-4,337,17,2024-01-01 00:00:00
P2232,WH06,6,0,345,20,2024-01-01 00:00:00
P2232,WH06,7,-6,335,20,2024-01-01 00:00:00
P2232,WH06,8,-13,348,21,2024-01-01 00:00:00
P2232,WH06,9,-10,352,19,2024-01-01 00:00:00
P2232,WH06,10,0,350,19,2024-01-01 00:00:00
P2237,WH01,1,-9,115,63,2024-01-01 00:00:00
P2237,WH01,2,-10,106,57,2024-01-01 00:00:00
P2237,WH01,3,-8,115,63,2024-01-01 00:00:00
P2237,WH01,4,-13,118,61,2024-01-01 00:00:00
P2237,WH01,5,-11,117,64,2024-01-01 00:00:00
P2237,WH01,6,-11,101,51,2024-01-01 00:00:00
P2237,WH01,7,-11,123,66,2024-01-01 00:00:00
P2237,WH01,8,-8,113,60,2024-01-01 00:00:00
P2237,WH01,9,-8,103,54,2024-01-01 00:00:00
P2237,WH01,10,-7,98,51,2024-01-01 00:00:00
P2237,WH03,1,-8,110,61,2024-01-01 00:00:00
P2237,WH03,2,-12,124,66,2024-01-01 00:00:00
P2237,WH03,3,-20,114,57,2024-01-01 00:00:00
P2237,WH03,4,-15,114,61,2024-01-01 00:00:00
P2237,WH03,5,-13,107,58,2024-01-01 00:00:00
P2237,WH03,6,-10,106,58,2024-01-01 00:00:00
P2237,WH03,7,-14,119,61,2024-01-01 00:00:00
P2237,WH03,8,5,121,67,2024-01-01 00:00:00
P2237,WH03,9,-5,116,64,2024-01-01 00:00:00
P2237,WH03,10,-3,114,67,2024-01-01 00:00:00
P2237,WH04,1,-11,130,69,2024-01-01 00:00:00
P2237,WH04,2,-14,114,61,2024-01-01 00:00:00
P2237,WH04,3,-18,117,60,2024-01-01 00:00:00
P2237,WH04,4,-14,124,70,2024-01-01 00:00:00
P2237,WH04,5,-18,125,69,2024-01-01 00:00:00
P2237,WH04,6,-7,125,75,2024-01-01 00:00:00
P2237,WH04,7,-10,122,63,2024-01-01 00:00:00
P2237,WH04,8,2,129,72,2024-01-01 00:00:00
P2237,WH04,9,-5,119,61,2024-01-01 00:00:00
P2237,WH04,10,-7,115,63,2024-01-01 00:00:00
P2237,WH05,1,-13,138,77,2024-01-01 00:00:00
P2237,WH05,2,-10,135,79,2024-01-01 00:00:00
P2237,WH05,3,-21,127,72,2024-01-01 00:00:00
P2237,WH05,4,-21,125,70,2024-01-01 00:00:00
P2237,WH05,5,-16,120,70,2024-01-01 00:00:00
P2237,WH05,6,-10,133,77,2024-01-01 00:00:00
P2237,WH05,7,-8,129,80,2024-01-01 00:00:00
P2237,WH05,8,-2,130,70,2024-01-01 00:00:00
P2237,WH05,9,-5,128,80,2024-01-01 00:00:00
P2237,WH05,10,-3,142,82,2024-01-01 00:00:00
P2237,WH06,1,-4,333,23,2024-01-01 00:00:00
P2237,WH06,2,-4,339,22,2024-01-01 00:00:00
P2237,WH06,3,-10,338,19,2024-01-01 00:00:00
P2237,WH06,4,-4,336,22,2024-01-01 00:00:00
P2237,WH06,5,-3,344,19,2024-01-01 00:00:00
P2237,WH06,6,-13,346,18,2024-01-01 00:00:00
P2237,WH06,7,1,344,18,2024-01-01 00:00:00
P2237,WH06,8,-9,343,22,2024-01-01 00:00:00
P2237,WH06,9,-10,338,18,2024-01-01 00:00:00
P2237,WH06,10,-9,331,22,2024-01-01 00:00:00
P0119,WH01,1,-8,128,74,2024-01-01 00:00:00
P0119,WH01,2,-6,115,68,2024-01-01 00:00:00
P0119,WH01,3,-16,131,72,2024-01-01 00:00:00
P0119,WH01,4,-14,119,65,2024-01-01 00:00:00
P0119,WH01,5,-15,119,68,2024-01-01 00:00:00
P0119,WH01,6,-5,131,69,2024-01-01 00:00:00
P0119,WH01,7,-5,129,68,2024-01-01 00:00:00
P0119,WH01,8,-10,130,74,2024-01-01 00:00:00
P0119,WH01,9,-3,132,76,2024-01-01 00:00:00
P0119,WH01,10,-10,127,72,2024-01-01 00:00:00
P0119,WH03,1,-8,138,82,2024-01-01 00:00:00
P0119,WH03,2,-9,132,71,2024-01-01 00:00:00
P0119,WH03,3,-16,134,82,2024-01-01 00:00:00
P0119,WH03,4,-16,132,79,2024-01-01 00:00:00
P0119,WH03,5,-21,142,83,2024-01-01 00:00:00
P0119,WH03,6,-7,131,77,2024-01-01 00:00:00
P0119,WH03,7,-10,140,82,2024-01-01 00:00:00
P0119,WH03,8,3,122,71,2024-01-01 00:00:00
P0119,WH03,9,-5,120,72,2024-01-01 00:00:00
P0119,WH03,10,-2,128,77,2024-01-01 00:00:00
P0119,WH04,1,-17,136,86,2024-01-01 00:00:00
P0119,WH04,2,-9,121,72,2024-01-01 00:00:00
P0119,WH04,3,-21,123,76,2024-01-01 00:00:00
P0119,WH04,4,-18,138,80,2024-01-01 00:00:00
P0119,WH04,5,-16,134,76,2024-01-01 00:00:00
P0119,WH04,6,-16,128,72,2024-01-01 00:00:00
P0119,WH04,7,-14,137,83,2024-01-01 00:00:00
P0119,WH04,8,2,126,72,2024-01-01 00:00:00
P0119,WH04,9,-4,137,76,2024-01-01 00:00:00
P0119,WH04,10,-7,138,76,2024-01-01 00:00:00
P0119,WH05,1,-17,144,88,2024-01-01 00:00:00
P0119,WH05,2,-11,156,94,2024-01-01 00:00:00
P0119,WH05,3,-20,146,96,2024-01-01 00:00:00
P0119,WH05,4,-19,150,93,2024-01-01 00:00:00
P0119,WH05,5,-25,158,97,2024-01-01 00:00:00
P0119,WH05,6,-15,152,96,2024-01-01 00:00:00
P0119,WH05,7,-7,136,89,2024-01-01 00:00:00
P0119,WH05,8,-9,130,83,2024-01-01 00:00:00
P0119,WH05,9,-4,141,86,2024-01-01 00:00:00
P0119,WH05,10,-10,142,89,2024-01-01 00:00:00
P0119,WH06,1,3,388,30,2024-01-01 00:00:00
P0119,WH06,2,-5,390,31,2024-01-01 00:00:00
P0119,WH06,3,-3,376,31,2024-01-01 00:00:00
P0119,WH06,4,1,386,26,2024-01-01 00:00:00
P0119,WH06,5,3,383,27,2024-01-01 00:00:00
P0119,WH06,6,3,383,30,2024-01-01 00:00:00
P0119,WH06,7,9,380,31,2024-01-01 00:00:00
P0119,WH06,8,-3,375,26,2024-01-01 00:00:00
P0119,WH06,9,-3,388,29,2024-01-01 00:00:00
P0119,WH06,10,3,387,29,2024-01-01 00:00:00
P0120,WH01,1,-11,103,54,2024-01-01 00:00:00
P0120,WH01,2,-10,100,47,2024-01-01 00:00:00
P0120,WH01,3,-11,100,45,2024-01-01 00:00:00
P0120,WH01,4,-18,101,46,2024-01-01 00:00:00
P0120,WH01,5,-17,101,44,2024-01-01 00:00:00
P0120,WH01,6,-6,104,52,2024-01-01 00:00:00
P0120,WH01,7,-7,107,49,2024-01-01 00:00:00
P0120,WH01,8,-3,114,53,2024-01-01 00:00:00
P0120,WH01,9,-8,109,49,2024-01-01 00:00:00
P0120,WH01,10,-7,95,46,2024-01-01 00:00:00
P0120,WH03,1,-12,107,56,2024-01-01 00:00:00
P0120,WH03,2,-9,102,54,2024-01-01 00:00:00
P0120,WH03,3,-14,111,53,2024-01-01 00:00:00
P0120,WH03,4,-12,106,54,2024-01-01 00:00:00
P0120,WH03,5,-11,118,56,2024-01-01 00:00:00
P0120,WH03,6,-15,108,58,2024-01-01 00:00:00
P0120,WH03,7,-13,110,51,2024-01-01 00:00:00
P0120,WH03,8,9,114,58,2024-01-01 00:00:00
P0120,WH03,9,-10,119,57,2024-01-01 00:00:00
P0120,WH03,10,-5,115,58,2024-01-01 00:00:00
P0120,WH04,1,-9,112,56,2024-01-01 00:00:00
P0120,WH04,2,-16,110,60,2024-01-01 00:00:00
P0120,WH04,3,-17,117,57,2024-01-01 00:00:00
P0120,WH04,4,-21,105,55,2024-01-01 00:00:00
P0120,WH04,5,-19,114,61,2024-01-01 00:00:00
P0120,WH04,6,-8,112,54,2024-01-01 00:00:00
P0120,WH04,7,-10,106,52,2024-01-01 00:00:00
P0120,WH04,8,1,113,57,2024-01-01 00:00:00
P0120,WH04,9,-4,114,61,2024-01-01 00:00:00
P0120,WH04,10,-8,101,50,2024-01-01 00:00:00
P0120,WH05,1,-17,106,56,2024-01-01 00:00:00
P0120,WH05,2,-15,121,62,2024-01-01 00:00:00
P0120,WH05,3,-11,118,57,2024-01-01 00:00:00
P0120,WH05,4,-22,111,64,2024-01-01 00:00:00
P0120,WH05,5,-14,119,63,2024-01-01 00:00:00
P0120,WH05,6,-9,116,56,2024-01-01 00:00:00
P0120,WH05,7,-14,117,64,2024-01-01 00:00:00
P0120,WH05,8,-2,128,67,2024-01-01 00:00:00
P0120,WH05,9,-2,113,62,2024-01-01 00:00:00
P0120,WH05,10,-5,119,62,2024-01-01 00:00:00
P0120,WH06,1,-6,334,23,2024-01-01 00:00:00
P0120,WH06,2,-8,338,26,2024-01-01 00:00:00
P0120,WH06,3,-5,336,25,2024-01-01 00:00:00
P0120,WH06,4,5,340,23,2024-01-01 00:00:00
P0120,WH06,5,-3,340,29,2024-01-01 00:00:00
P0120,WH06,6,-3,340,26,2024-01-01 00:00:00
P0120,WH06,7,2,345,28,2024-01-01 00:00:00
P0120,WH06,8,-5,327,29,2024-01-01 00:00:00
P0120,WH06,9,-6,336,28,2024-01-01 00:00:00
P0120,WH06,10,-2,340,25,2024-01-01 00:00:00
P0165,WH01,1,-8,106,57,2024-01-01 00:00:00
P0165,WH01,2,-6,115,54,2024-01-01 00:00:00
P0165,WH01,3,-14,110,48,2024-01-01 00:00:00
P0165,WH01,4,-11,110,53,2024-01-01 00:00:00
P0165,WH01,5,-19,94,47,2024-01-01 00:00:00
P0165,WH01,6,-9,113,51,2024-01-01 00:00:00
P0165,WH01,7,-5,111,51,2024-01-01 00:00:00
P0165,WH01,8,-8,95,48,2024-01-01 00:00:00
P0165,WH01,9,-5,107,53,2024-01-01 00:00:00
P0165,WH01,10,-5,102,52,2024-01-01 00:00:00
P0165,WH03,1,-13,108,52,2024-01-01 00:00:00
P0165,WH03,2,-10,113,53,2024-01-01 00:00:00
P0165,WH03,3,-19,117,58,2024-01-01 00:00:00
P0165,WH03,4,-19,102,55,2024-01-01 00:00:00
P0165,WH03,5,-19,106,51,2024-01-01 00:00:00
P0165,WH03,6,-16,111,62,2024-01-01 00:00:00
P0165,WH03,7,-13,108,54,2024-01-01 00:00:00
P0165,WH03,8,4,106,57,2024-01-01 00:00:00
P0165,WH03,9,-4,102,54,2024-01-01 00:00:00
P0165,WH03,10,-2,108,55,2024-01-01 00:00:00
P0165,WH04,1,-13,106,56,2024-01-01 00:00:00
P0165,WH04,2,-8,120,61,2024-01-01 00:00:00
P0165,WH04,3,-22,118,63,2024-01-01 00:00:00
P0165,WH04,4,-27,107,55,2024-01-01 00:00:00
P0165,WH04,5,-12,115,56,2024-01-01 00:00:00
P0165,WH04,6,-9,108,55,2024-01-01 00:00:00
P0165,WH04,7,-18,116,62,2024-01-01 00:00:00
P0165,WH04,8,5,113,64,2024-01-01 00:00:00
P0165,WH04,9,-7,120,59,2024-01-01 00:00:00
P0165,WH04,10,-8,116,63,2024-01-01 00:00:00
P0165,WH05,1,-11,109,59,2024-01-01 00:00:00
P0165,WH05,2,-7,121,59,2024-01-01 00:00:00
P0165,WH05,3,-14,121,71,2024-01-01 00:00:00
P0165,WH05,4,-27,117,63,2024-01-01 00:00:00
P0165,WH05,5,-23,126,66,2024-01-01 00:00:00
P0165,WH05,6,-11,121,66,2024-01-01 00:00:00
P0165,WH05,7,-8,119,66,2024-01-01 00:00:00
P0165,WH05,8,-6,124,66,2024-01-01 00:00:00
P0165,WH05,9,-8,123,67,2024-01-01 00:00:00
P0165,WH05,10,-5,124,71,2024-01-01 00:00:00
P0165,WH06,1,-7,341,32,2024-01-01 00:00:00
P0165,WH06,2,-3,330,28,2024-01-01 00:00:00
P0165,WH06,3,0,337,34,2024-01-01 00:00:00
P0165,WH06,4,3,346,33,2024-01-01 00:00:00
P0165,WH06,5,0,344,32,2024-01-01 00:00:00
P0165,WH06,6,-9,335,30,2024-01-01 00:00:00
P0165,WH06,7,0,331,32,2024-01-01 00:00:00
P0165,WH06,8,-3,332,29,2024-01-01 00:00:00
P0165,WH06,9,-3,331,31,2024-01-01 00:00:00
P0165,WH06,10,-8,336,31,2024-01-01 00:00:00
P0178,WH01,1,-7,118,58,2024-01-01 00:00:00
P0178,WH01,2,-10,105,56,2024-01-01 00:00:00
P0178,WH01,3,-17,104,52,2024-01-01 00:00:00
P0178,WH01,4,-13,120,60,2024-01-01 00:00:00
P0178,WH01,5,-9,112,53,2024-01-01 00:00:00
P0178,WH01,6,-13,112,51,2024-01-01 00:00:00
P0178,WH01,7,-10,117,56,2024-01-01 00:00:00
P0178,WH01,8,-4,121,60,2024-01-01 00:00:00
P0178,WH01,9,-8,98,50,2024-01-01 00:00:00
P0178,WH01,10,-5,113,59,2024-01-01 00:00:00
P0178,WH03,1,-14,124,63,2024-01-01 00:00:00
P0178,WH03,2,-15,115,61,2024-01-01 00:00:00
P0178,WH03,3,-13,119,65,2024-01-01 00:00:00
P0178,WH03,4,-20,119,60,2024-01-01 00:00:00
P0178,WH03,5,-18,120,59,2024-01-01 00:00:00
P0178,WH03,6,-8,113,56,2024-01-01 00:00:00
P0178,WH03,7,-12,105,56,2024-01-01 00:00:00
P0178,WH03,8,5,115,65,2024-01-01 00:00:00
P0178,WH03,9,-4,108,61,2024-01-01 00:00:00
P0178,WH03,10,-10,113,53,2024-01-01 00:00:00
P0178,WH04,1,-16,119,64,2024-01-01 00:00:00
P0178,WH04,2,-9,108,61,2024-01-01 00:00:00
P0178,WH04,3,-16,116,65,2024-01-01 00:00:00
P0178,WH04,4,-23,127,65,2024-01-01 00:00:00
P0178,WH04,5,-27,123,66,2024-01-01 00:00:00
P0178,WH04,6,-18,104,57,2024-01-01 00:00:00
P0178,WH04,7,-15,125,65,2024-01-01 00:00:00
P0178,WH04,8,5,110,57,2024-01-01 00:00:00
P0178,WH04,9,-3,121,66,2024-01-01 00:00:00
P0178,WH04,10,-9,104,56,2024-01-01 00:00:00
P0178,WH05,1,-19,118,63,2024-01-01 00:00:00
P0178,WH05,2,-18,125,64,2024-01-01 00:00:00
P0178,WH05,3,-15,116,67,2024-01-01 00:00:00
P0178,WH05,4,-11,118,71,2024-01-01 00:00:00
P0178,WH05,5,-26,131,74,2024-01-01 00:00:00
P0178,WH05,6,-10,114,66,2024-01-01 00:00:00
P0178,WH05,7,-8,117,66,2024-01-01 00:00:00
P0178,WH05,8,-8,119,69,2024-01-01 00:00:00
P0178,WH05,9,-9,128,70,2024-01-01 00:00:00
P0178,WH05,10,-3,134,74,2024-01-01 00:00:00
P0178,WH06,1,0,312,27,2024-01-01 00:00:00
P0178,WH06,2,-4,310,33,2024-01-01 00:00:00
P0178,WH06,3,-4,309,32,2024-01-01 00:00:00
P0178,WH06,4,6,320,31,2024-01-01 00:00:00
P0178,WH06,5,-4,309,32,2024-01-01 00:00:00
P0178,WH06,6,-4,310,32,2024-01-01 00:00:00
P0178,WH06,7,7,313,27,2024-01-01 00:00:00
P0178,WH06,8,2,325,31,2024-01-01 00:00:00
P0178,WH06,9,-11,323,28,2024-01-01 00:00:00
P0178,WH06,10,-9,311,32,2024-01-01 00:00:00
P0235,WH01,1,-8,123,62,2024-01-01 00:00:00
P0235,WH01,2,-11,116,55,2024-01-01 00:00:00
P0235,WH01,3,-14,109,60,2024-01-01 00:00:00
P0235,WH01,4,-17,106,57,2024-01-01 00:00:00
P0235,WH01,5,-21,117,61,2024-01-01 00:00:00
P0235,WH01,6,-9,110,52,2024-01-01 00:00:00
P0235,WH01,7,-11,118,58,2024-01-01 00:00:00
P0235,WH01,8,-8,104,56,2024-01-01 00:00:00
P0235,WH01,9,-4,124,63,2024-01-01 00:00:00
P0235,WH01,10,-2,100,52,2024-01-01 00:00:00
P0235,WH03,1,-11,125,68,2024-01-01 00:00:00
P0235,WH03,2,-9,103,56,2024-01-01 00:00:00
P0235,WH03,3,-17,106,58,2024-01-01 00:00:00
P0235,WH03,4,-15,118,65,2024-01-01 00:00:00
P0235,WH03,5,-21,110,60,2024-01-01 00:00:00
P0235,WH03,6,-9,113,66,2024-01-01 00:00:00
P0235,WH03,7,-9,121,67,2024-01-01 00:00:00
P0235,WH03,8,7,104,57,2024-01-01 00:00:00
P0235,WH03,9,-8,122,68,2024-01-01 00:00:00
P0235,WH03,10,-9,110,57,2024-01-01 00:00:00
P0235,WH04,1,-13,118,65,2024-01-01 00:00:00
P0235,WH04,2,-12,113,62,2024-01-01 00:00:00
P0235,WH04,3,-13,123,67,2024-01-01 00:00:00
P0235,WH04,4,-16,117,67,2024-01-01 00:00:00
P0235,WH04,5,-25,120,61,2024-01-01 00:00:00
P0235,WH04,6,-17,114,67,2024-01-01 00:00:00
P0235,WH04,7,-14,114,65,2024-01-01 00:00:00
P0235,WH04,8,0,113,58,2024-01-01 00:00:00
P0235,WH04,9,-2,119,63,2024-01-01 00:00:00
P0235,WH04,10,-4,115,62,2024-01-01 00:00:00
P0235,WH05,1,-20,134,72,2024-01-01 00:00:00
P0235,WH05,2,-12,130,77,2024-01-01 00:00:00
P0235,WH05,3,-26,123,67,2024-01-01 00:00:00
P0235,WH05,4,-28,131,72,2024-01-01 00:00:00
P0235,WH05,5,-26,135,78,2024-01-01 00:00:00
P0235,WH05,6,-9,123,75,2024-01-01 00:00:00
P0235,WH05,7,-13,131,72,2024-01-01 00:00:00
P0235,WH05,8,-4,130,73,2024-01-01 00:00:00
P0235,WH05,9,-4,130,72,2024-01-01 00:00:00
P0235,WH05,10,-3,130,71,2024-01-01 00:00:00
P0235,WH06,1,-5,346,26,2024-01-01 00:00:00
P0235,WH06,2,-4,356,22,2024-01-01 00:00:00
P0235,WH06,3,-5,352,20,2024-01-01 00:00:00
P0235,WH06,4,4,343,26,2024-01-01 00:00:00
P0235,WH06,5,-2,358,20,2024-01-01 00:00:00
P0235,WH06,6,-10,349,24,2024-01-01 00:00:00
P0235,WH06,7,-2,347,20,2024-01-01 00:00:00
P0235,WH06,8,-6,358,26,2024-01-01 00:00:00
P0235,WH06,9,-6,359,20,2024-01-01 00:00:00
P0235,WH06,10,-5,350,24,2024-01-01 00:00:00
P0289,WH01,1,-9,121,64,2024-01-01 00:00:00
P0289,WH01,2,-5,115,58,2024-01-01 00:00:00
P0289,WH01,3,-18,123,67,2024-01-01 00:00:00
P0289,WH01,4,-12,110,54,2024-01-01 00:00:00
P0289,WH01,5,-13,122,64,2024-01-01 00:00:00
P0289,WH01,6,-8,118,60,2024-01-01 00:00:00
P0289,WH01,7,-11,114,54,2024-01-01 00:00:00
P0289,WH01,8,-10,111,54,2024-01-01 00:00:00
P0289,WH01,9,-10,112,60,2024-01-01 00:00:00
P0289,WH01,10,-8,119,57,2024-01-01 00:00:00
P0289,WH03,1,-8,131,70,2024-01-01 00:00:00
P0289,WH03,2,-11,132,73,2024-01-01 00:00:00
P0289,WH03,3,-15,120,62,2024-01-01 00:00:00
P0289,WH03,4,-20,108,61,2024-01-01 00:00:00
P0289,WH03,5,-17,127,70,2024-01-01 00:00:00
P0289,WH03,6,-7,120,71,2024-01-01 00:00:00
P0289,WH03,7,-12,119,71,2024-01-01 00:00:00
P0289,WH03,8,0,116,67,2024-01-01 00:00:00
P0289,WH03,9,-10,119,65,2024-01-01 00:00:00
P0289,WH03,10,-5,127,67,2024-01-01 00:00:00
P0289,WH04,1,-14,117,66,2024-01-01 00:00:00
P0289,WH04,2,-11,132,73,2024-01-01 00:00:00
P0289,WH04,3,-20,124,69,2024-01-01 00:00:00
P0289,WH04,4,-21,127,71,2024-01-01 00:00:00
P0289,WH04,5,-18,136,74,2024-01-01 00:00:00
P0289,WH04,6,-8,135,73,2024-01-01 00:00:00
P0289,WH04,7,-11,121,71,2024-01-01 00:00:00
P0289,WH04,8,4,122,62,2024-01-01 00:00:00
P0289,WH04,9,-3,123,73,2024-01-01 00:00:00
P0289,WH04,10,-8,123,69,2024-01-01 00:00:00
P0289,WH05,1,-11,129,75,2024-01-01 00:00:00
P0289,WH05,2,-15,141,83,2024-01-01 00:00:00
P0289,WH05,3,-14,138,77,2024-01-01 00:00:00
P0289,WH05,4,-16,138,82,2024-01-01 00:00:00
P0289,WH05,5,-25,125,71,2024-01-01 00:00:00
P0289,WH05,6,-7,139,79,2024-01-01 00:00:00
P0289,WH05,7,-14,132,77,2024-01-01 00:00:00
P0289,WH05,8,-7,124,70,2024-01-01 00:00:00
P0289,WH05,9,-3,121,73,2024-01-01 00:00:00
P0289,WH05,10,-5,131,75,2024-01-01 00:00:00
P0289,WH06,1,-3,355,29,2024-01-01 00:00:00
P0289,WH06,2,-4,358,31,2024-01-01 00:00:00
P0289,WH06,3,3,362,29,2024-01-01 00:00:00
P0289,WH06,4,4,363,30,2024-01-01 00:00:00
P0289,WH06,5,-4,367,26,2024-01-01 00:00:00
P0289,WH06,6,-11,359,31,2024-01-01 00:00:00
P0289,WH06,7,7,366,28,2024-01-01 00:00:00
P0289,WH06,8,-4,365,26,2024-01-01 00:00:00
P0289,WH06,9,-12,363,25,2024-01-01 00:00:00
P0289,WH06,10,-8,350,28,2024-01-01 00:00:00
P0477,WH01,1,-6,123,71,2024-01-01 00:00:00
P0477,WH01,2,-12,108,61,2024-01-01 00:00:00
P0477,WH01,3,-15,119,65,2024-01-01 00:00:00
P0477,WH01,4,-20,120,66,2024-01-01 00:00:00
P0477,WH01,5,-15,121,59,2024-01-01 00:00:00
P0477,WH01,6,-9,114,62,2024-01-01 00:00:00
P0477,WH01,7,-12,120,61,2024-01-01 00:00:00
