product_id,warehouse_id,time_period,inventory_fluctuation,inventory_ceiling,inventory_floor,created_at
P0506,WH04,9,-29,228,160,2024-01-01 00:00:00
P0506,WH04,10,-2,228,160,2024-01-01 00:00:00
P0506,WH05,1,-5,43,7,2024-01-01 00:00:00
P0506,WH05,2,3,43,7,2024-01-01 00:00:00
P0506,WH05,3,-5,43,7,2024-01-01 00:00:00
P0506,WH05,4,-4,43,7,2024-01-01 00:00:00
P0506,WH05,5,4,43,7,2024-01-01 00:00:00
P0506,WH05,6,-2,43,7,2024-01-01 00:00:00
P0506,WH05,7,-7,43,7,2024-01-01 00:00:00
P0506,WH05,8,6,43,7,2024-01-01 00:00:00
P0506,WH05,9,9,43,7,2024-01-01 00:00:00
P0506,WH05,10,-7,43,7,2024-01-01 00:00:00
P0506,WH06,1,-8,44,5,2024-01-01 00:00:00
P0506,WH06,2,-6,44,5,2024-01-01 00:00:00
P0506,WH06,3,-3,44,5,2024-01-01 00:00:00
P0506,WH06,4,9,44,5,2024-01-01 00:00:00
P0506,WH06,5,-5,44,5,2024-01-01 00:00:00
P0506,WH06,6,6,44,5,2024-01-01 00:00:00
P0506,WH06,7,-8,44,5,2024-01-01 00:00:00
P0506,WH06,8,-2,44,5,2024-01-01 00:00:00
P0506,WH06,9,-30,44,5,2024-01-01 00:00:00
P0506,WH06,10,-3,44,5,2024-01-01 00:00:00
P0507,WH01,1,8,115,69,2024-01-01 00:00:00
P0507,WH01,2,-8,115,69,2024-01-01 00:00:00
P0507,WH01,3,-3,115,69,2024-01-01 00:00:00
P0507,WH01,4,7,115,69,2024-01-01 00:00:00
P0507,WH01,5,-28,115,69,2024-01-01 00:00:00
P0507,WH01,6,5,115,69,2024-01-01 00:00:00
P0507,WH01,7,-23,115,69,2024-01-01 00:00:00
P0507,WH01,8,-6,115,69,2024-01-01 00:00:00
P0507,WH01,9,-5,115,69,2024-01-01 00:00:00
P0507,WH01,10,-5,115,69,2024-01-01 00:00:00
P0507,WH03,1,-2,93,56,2024-01-01 00:00:00
P0507,WH03,2,-6,93,56,2024-01-01 00:00:00
P0507,WH03,3,-7,93,56,2024-01-01 00:00:00
P0507,WH03,4,-16,93,56,2024-01-01 00:00:00
P0507,WH03,5,-5,93,56,2024-01-01 00:00:00
P0507,WH03,6,-4,93,56,2024-01-01 00:00:00
P0507,WH03,7,-2,93,56,2024-01-01 00:00:00
P0507,WH03,8,-7,93,56,2024-01-01 00:00:00
P0507,WH03,9,10,93,56,2024-01-01 00:00:00
P0507,WH03,10,-29,93,56,2024-01-01 00:00:00
P0507,WH04,1,7,50,16,2024-01-01 00:00:00
P0507,WH04,2,-6,50,16,2024-01-01 00:00:00
P0507,WH04,3,-4,50,16,2024-01-01 00:00:00
P0507,WH04,4,-7,50,16,2024-01-01 00:00:00
P0507,WH04,5,-6,50,16,2024-01-01 00:00:00
P0507,WH04,6,-4,50,16,2024-01-01 00:00:00
P0507,WH04,7,-7,50,16,2024-01-01 00:00:00
P0507,WH04,8,-19,50,16,2024-01-01 00:00:00
P0507,WH04,9,2,50,16,2024-01-01 00:00:00
P0507,WH04,10,-15,50,16,2024-01-01 00:00:00
P0507,WH05,1,-5,67,15,2024-01-01 00:00:00
P0507,WH05,2,-3,67,15,2024-01-01 00:00:00
P0507,WH05,3,-6,67,15,2024-01-01 00:00:00
P0507,WH05,4,-6,67,15,2024-01-01 00:00:00
P0507,WH05,5,-8,67,15,2024-01-01 00:00:00
P0507,WH05,6,-6,67,15,2024-01-01 00:00:00
P0507,WH05,7,-7,67,15,2024-01-01 00:00:00
P0507,WH05,8,-2,67,15,2024-01-01 00:00:00
P0507,WH05,9,-17,67,15,2024-01-01 00:00:00
P0507,WH05,10,-6,67,15,2024-01-01 00:00:00
P0507,WH06,1,-7,71,37,2024-01-01 00:00:00
P0507,WH06,2,-7,71,37,2024-01-01 00:00:00
P0507,WH06,3,-15,71,37,2024-01-01 00:00:00
P0507,WH06,4,-7,71,37,2024-01-01 00:00:00
P0507,WH06,5,-8,71,37,2024-01-01 00:00:00
P0507,WH06,6,-5,71,37,2024-01-01 00:00:00
P0507,WH06,7,2,71,37,2024-01-01 00:00:00
P0507,WH06,8,7,71,37,2024-01-01 00:00:00
P0507,WH06,9,-2,71,37,2024-01-01 00:00:00
P0507,WH06,10,-5,71,37,2024-01-01 00:00:00
P0508,WH01,1,-5,111,78,2024-01-01 00:00:00
P0508,WH01,2,-5,111,78,2024-01-01 00:00:00
P0508,WH01,3,-5,111,78,2024-01-01 00:00:00
P0508,WH01,4,7,111,78,2024-01-01 00:00:00
P0508,WH01,5,-6,111,78,2024-01-01 00:00:00
P0508,WH01,6,4,111,78,2024-01-01 00:00:00
P0508,WH01,7,-4,111,78,2024-01-01 00:00:00
P0508,WH01,8,-5,111,78,2024-01-01 00:00:00
P0508,WH01,9,-7,111,78,2024-01-01 00:00:00
P0508,WH01,10,-25,111,78,2024-01-01 00:00:00
P0508,WH03,1,-4,47,5,2024-01-01 00:00:00
P0508,WH03,2,-5,47,5,2024-01-01 00:00:00
P0508,WH03,3,-5,47,5,2024-01-01 00:00:00
P0508,WH03,4,7,47,5,2024-01-01 00:00:00
P0508,WH03,5,-3,47,5,2024-01-01 00:00:00
P0508,WH03,6,-7,47,5,2024-01-01 00:00:00
P0508,WH03,7,-8,47,5,2024-01-01 00:00:00
P0508,WH03,8,-4,47,5,2024-01-01 00:00:00
P0508,WH03,9,-6,47,5,2024-01-01 00:00:00
P0508,WH03,10,6,47,5,2024-01-01 00:00:00
P0508,WH04,1,-5,65,32,2024-01-01 00:00:00
P0508,WH04,2,1,65,32,2024-01-01 00:00:00
P0508,WH04,3,-8,65,32,2024-01-01 00:00:00
P0508,WH04,4,-24,65,32,2024-01-01 00:00:00
P0508,WH04,5,-4,65,32,2024-01-01 00:00:00
P0508,WH04,6,-26,65,32,2024-01-01 00:00:00
P0508,WH04,7,-2,65,32,2024-01-01 00:00:00
P0508,WH04,8,-2,65,32,2024-01-01 00:00:00
P0508,WH04,9,-23,65,32,2024-01-01 00:00:00
P0508,WH04,10,-4,65,32,2024-01-01 00:00:00
P0508,WH05,1,-7,47,1,2024-01-01 00:00:00
P0508,WH05,2,-8,47,1,2024-01-01 00:00:00
P0508,WH05,3,-3,47,1,2024-01-01 00:00:00
P0508,WH05,4,-4,47,1,2024-01-01 00:00:00
P0508,WH05,5,-7,47,1,2024-01-01 00:00:00
P0508,WH05,6,-28,47,1,2024-01-01 00:00:00
P0508,WH05,7,-7,47,1,2024-01-01 00:00:00
P0508,WH05,8,-5,47,1,2024-01-01 00:00:00
P0508,WH05,9,-2,47,1,2024-01-01 00:00:00
P0508,WH05,10,5,47,1,2024-01-01 00:00:00
P0508,WH06,1,5,100,64,2024-01-01 00:00:00
P0508,WH06,2,-24,100,64,2024-01-01 00:00:00
P0508,WH06,3,0,100,64,2024-01-01 00:00:00
P0508,WH06,4,-7,100,64,2024-01-01 00:00:00
P0508,WH06,5,2,100,64,2024-01-01 00:00:00
P0508,WH06,6,-2,100,64,2024-01-01 00:00:00
P0508,WH06,7,-2,100,64,2024-01-01 00:00:00
P0508,WH06,8,-7,100,64,2024-01-01 00:00:00
P0508,WH06,9,10,100,64,2024-01-01 00:00:00
P0508,WH06,10,-7,100,64,2024-01-01 00:00:00
P0509,WH01,1,-5,64,16,2024-01-01 00:00:00
P0509,WH01,2,-7,64,16,2024-01-01 00:00:00
P0509,WH01,3,-4,64,16,2024-01-01 00:00:00
P0509,WH01,4,-6,64,16,2024-01-01 00:00:00
P0509,WH01,5,10,64,16,2024-01-01 00:00:00
P0509,WH01,6,-4,64,16,2024-01-01 00:00:00
P0509,WH01,7,-7,64,16,2024-01-01 00:00:00
P0509,WH01,8,-7,64,16,2024-01-01 00:00:00
P0509,WH01,9,2,64,16,2024-01-01 00:00:00
P0509,WH01,10,-5,64,16,2024-01-01 00:00:00
P0509,WH03,1,-5,128,59,2024-01-01 00:00:00
P0509,WH03,2,-5,128,59,2024-01-01 00:00:00
P0509,WH03,3,-4,128,59,2024-01-01 00:00:00
P0509,WH03,4,6,128,59,2024-01-01 00:00:00
P0509,WH03,5,-5,128,59,2024-01-01 00:00:00
P0509,WH03,6,-7,128,59,2024-01-01 00:00:00
P0509,WH03,7,6,128,59,2024-01-01 00:00:00
P0509,WH03,8,-8,128,59,2024-01-01 00:00:00
P0509,WH03,9,-6,128,59,2024-01-01 00:00:00
P0509,WH03,10,-7,128,59,2024-01-01 00:00:00
P0509,WH04,1,-2,68,7,2024-01-01 00:00:00
P0509,WH04,2,-6,68,7,2024-01-01 00:00:00
P0509,WH04,3,-4,68,7,2024-01-01 00:00:00
P0509,WH04,4,5,68,7,2024-01-01 00:00:00
P0509,WH04,5,4,68,7,2024-01-01 00:00:00
P0509,WH04,6,4,68,7,2024-01-01 00:00:00
P0509,WH04,7,4,68,7,2024-01-01 00:00:00
P0509,WH04,8,7,68,7,2024-01-01 00:00:00
P0509,WH04,9,-5,68,7,2024-01-01 00:00:00
P0509,WH04,10,7,68,7,2024-01-01 00:00:00
P0509,WH05,1,-7,125,71,2024-01-01 00:00:00
P0509,WH05,2,-8,125,71,2024-01-01 00:00:00
P0509,WH05,3,-7,125,71,2024-01-01 00:00:00
P0509,WH05,4,-6,125,71,2024-01-01 00:00:00
P0509,WH05,5,-17,125,71,2024-01-01 00:00:00
P0509,WH05,6,-5,125,71,2024-01-01 00:00:00
P0509,WH05,7,-3,125,71,2024-01-01 00:00:00
P0509,WH05,8,-2,125,71,2024-01-01 00:00:00
P0509,WH05,9,-7,125,71,2024-01-01 00:00:00
P0509,WH05,10,0,125,71,2024-01-01 00:00:00
P0509,WH06,1,-2,117,89,2024-01-01 00:00:00
P0509,WH06,2,-4,117,89,2024-01-01 00:00:00
P0509,WH06,3,-2,117,89,2024-01-01 00:00:00
P0509,WH06,4,-7,117,89,2024-01-01 00:00:00
P0509,WH06,5,-7,117,89,2024-01-01 00:00:00
P0509,WH06,6,-27,117,89,2024-01-01 00:00:00
P0509,WH06,7,-8,117,89,2024-01-01 00:00:00
P0509,WH06,8,-6,117,89,2024-01-01 00:00:00
P0509,WH06,9,-2,117,89,2024-01-01 00:00:00
P0509,WH06,10,-5,117,89,2024-01-01 00:00:00
P0510,WH01,1,-3,35,4,2024-01-01 00:00:00
P0510,WH01,2,-19,35,4,2024-01-01 00:00:00
P0510,WH01,3,2,35,4,2024-01-01 00:00:00
P0510,WH01,4,10,35,4,2024-01-01 00:00:00
P0510,WH01,5,-4,35,4,2024-01-01 00:00:00
P0510,WH01,6,-21,35,4,2024-01-01 00:00:00
P0510,WH01,7,-4,35,4,2024-01-01 00:00:00
P0510,WH01,8,-4,35,4,2024-01-01 00:00:00
P0510,WH01,9,-6,35,4,2024-01-01 00:00:00
P0510,WH01,10,2,35,4,2024-01-01 00:00:00
P0510,WH03,1,-8,44,0,2024-01-01 00:00:00
P0510,WH03,2,-6,44,0,2024-01-01 00:00:00
P0510,WH03,3,-3,44,0,2024-01-01 00:00:00
P0510,WH03,4,-4,44,0,2024-01-01 00:00:00
P0510,WH03,5,-29,44,0,2024-01-01 00:00:00
P0510,WH03,6,2,44,0,2024-01-01 00:00:00
P0510,WH03,7,-5,44,0,2024-01-01 00:00:00
P0510,WH03,8,-2,44,0,2024-01-01 00:00:00
P0510,WH03,9,-3,44,0,2024-01-01 00:00:00
P0510,WH03,10,-2,44,0,2024-01-01 00:00:00
P0510,WH04,1,5,50,2,2024-01-01 00:00:00
P0510,WH04,2,-6,50,2,2024-01-01 00:00:00
P0510,WH04,3,-3,50,2,2024-01-01 00:00:00
P0510,WH04,4,-18,50,2,2024-01-01 00:00:00
P0510,WH04,5,-2,50,2,2024-01-01 00:00:00
P0510,WH04,6,-8,50,2,2024-01-01 00:00:00
P0510,WH04,7,2,50,2,2024-01-01 00:00:00
P0510,WH04,8,6,50,2,2024-01-01 00:00:00
P0510,WH04,9,-2,50,2,2024-01-01 00:00:00
P0510,WH04,10,-5,50,2,2024-01-01 00:00:00
P0510,WH06,1,8,134,80,2024-01-01 00:00:00
P0510,WH06,2,8,134,80,2024-01-01 00:00:00
P0510,WH06,3,-2,134,80,2024-01-01 00:00:00
P0510,WH06,4,-4,134,80,2024-01-01 00:00:00
P0510,WH06,5,-5,134,80,2024-01-01 00:00:00
P0510,WH06,6,-5,134,80,2024-01-01 00:00:00
P0510,WH06,7,-4,134,80,2024-01-01 00:00:00
P0510,WH06,8,-2,134,80,2024-01-01 00:00:00
P0510,WH06,9,-7,134,80,2024-01-01 00:00:00
P0510,WH06,10,0,134,80,2024-01-01 00:00:00
P0511,WH01,1,-5,57,8,2024-01-01 00:00:00
P0511,WH01,2,-27,57,8,2024-01-01 00:00:00
P0511,WH01,3,2,57,8,2024-01-01 00:00:00
P0511,WH01,4,-4,57,8,2024-01-01 00:00:00
P0511,WH01,5,4,57,8,2024-01-01 00:00:00
P0511,WH01,6,-5,57,8,2024-01-01 00:00:00
P0511,WH01,7,9,57,8,2024-01-01 00:00:00
P0511,WH01,8,-5,57,8,2024-01-01 00:00:00
P0511,WH01,9,8,57,8,2024-01-01 00:00:00
P0511,WH01,10,-22,57,8,2024-01-01 00:00:00
P0511,WH03,1,-2,40,3,2024-01-01 00:00:00
P0511,WH03,2,-4,40,3,2024-01-01 00:00:00
P0511,WH03,3,-4,40,3,2024-01-01 00:00:00
P0511,WH03,4,-8,40,3,2024-01-01 00:00:00
P0511,WH03,5,-29,40,3,2024-01-01 00:00:00
P0511,WH03,6,-7,40,3,2024-01-01 00:00:00
P0511,WH03,7,-7,40,3,2024-01-01 00:00:00
P0511,WH03,8,-7,40,3,2024-01-01 00:00:00
P0511,WH03,9,-5,40,3,2024-01-01 00:00:00
P0511,WH03,10,-27,40,3,2024-01-01 00:00:00
P0511,WH04,1,-4,243,200,2024-01-01 00:00:00
P0511,WH04,2,10,243,200,2024-01-01 00:00:00
P0511,WH04,3,-16,243,200,2024-01-01 00:00:00
P0511,WH04,4,-4,243,200,2024-01-01 00:00:00
P0511,WH04,5,-5,243,200,2024-01-01 00:00:00
P0511,WH04,6,6,243,200,2024-01-01 00:00:00
P0511,WH04,7,-7,243,200,2024-01-01 00:00:00
P0511,WH04,8,-6,243,200,2024-01-01 00:00:00
P0511,WH04,9,0,243,200,2024-01-01 00:00:00
P0511,WH04,10,10,243,200,2024-01-01 00:00:00
P0511,WH05,1,-8,66,6,2024-01-01 00:00:00
P0511,WH05,2,0,66,6,2024-01-01 00:00:00
P0511,WH05,3,-8,66,6,2024-01-01 00:00:00
P0511,WH05,4,0,66,6,2024-01-01 00:00:00
P0511,WH05,5,-6,66,6,2024-01-01 00:00:00
P0511,WH05,6,-3,66,6,2024-01-01 00:00:00
P0511,WH05,7,-4,66,6,2024-01-01 00:00:00
P0511,WH05,8,2,66,6,2024-01-01 00:00:00
P0511,WH05,9,-5,66,6,2024-01-01 00:00:00
P0511,WH05,10,-3,66,6,2024-01-01 00:00:00
P0511,WH06,1,-4,51,5,2024-01-01 00:00:00
P0511,WH06,2,-4,51,5,2024-01-01 00:00:00
P0511,WH06,3,-7,51,5,2024-01-01 00:00:00
P0511,WH06,4,-16,51,5,2024-01-01 00:00:00
P0511,WH06,5,-7,51,5,2024-01-01 00:00:00
P0511,WH06,6,10,51,5,2024-01-01 00:00:00
P0511,WH06,7,-4,51,5,2024-01-01 00:00:00
P0511,WH06,8,-8,51,5,2024-01-01 00:00:00
P0511,WH06,9,-7,51,5,2024-01-01 00:00:00
P0511,WH06,10,10,51,5,2024-01-01 00:00:00
P0513,WH01,1,-8,79,53,2024-01-01 00:00:00
P0513,WH01,2,-3,79,53,2024-01-01 00:00:00
P0513,WH01,3,-7,79,53,2024-01-01 00:00:00
P0513,WH01,4,-7,79,53,2024-01-01 00:00:00
P0513,WH01,5,10,79,53,2024-01-01 00:00:00
P0513,WH01,6,-8,79,53,2024-01-01 00:00:00
P0513,WH01,7,7,79,53,2024-01-01 00:00:00
P0513,WH01,8,6,79,53,2024-01-01 00:00:00
P0513,WH01,9,-3,79,53,2024-01-01 00:00:00
P0513,WH01,10,-6,79,53,2024-01-01 00:00:00
P0513,WH03,1,-7,63,11,2024-01-01 00:00:00
P0513,WH03,2,-2,63,11,2024-01-01 00:00:00
P0513,WH03,3,-4,63,11,2024-01-01 00:00:00
P0513,WH03,4,-3,63,11,2024-01-01 00:00:00
P0513,WH03,5,-4,63,11,2024-01-01 00:00:00
P0513,WH03,6,-2,63,11,2024-01-01 00:00:00
P0513,WH03,7,-3,63,11,2024-01-01 00:00:00
P0513,WH03,8,10,63,11,2024-01-01 00:00:00
P0513,WH03,9,-7,63,11,2024-01-01 00:00:00
P0513,WH03,10,9,63,11,2024-01-01 00:00:00
P0513,WH04,1,10,59,20,2024-01-01 00:00:00
P0513,WH04,2,4,59,20,2024-01-01 00:00:00
P0513,WH04,3,-5,59,20,2024-01-01 00:00:00
P0513,WH04,4,1,59,20,2024-01-01 00:00:00
P0513,WH04,5,-5,59,20,2024-01-01 00:00:00
P0513,WH04,6,-5,59,20,2024-01-01 00:00:00
P0513,WH04,7,-5,59,20,2024-01-01 00:00:00
P0513,WH04,8,-2,59,20,2024-01-01 00:00:00
P0513,WH04,9,9,59,20,2024-01-01 00:00:00
P0513,WH04,10,10,59,20,2024-01-01 00:00:00
P0513,WH05,1,-26,53,19,2024-01-01 00:00:00
P0513,WH05,2,-7,53,19,2024-01-01 00:00:00
P0513,WH05,3,5,53,19,2024-01-01 00:00:00
P0513,WH05,4,-7,53,19,2024-01-01 00:00:00
P0513,WH05,5,-21,53,19,2024-01-01 00:00:00
P0513,WH05,6,-7,53,19,2024-01-01 00:00:00
P0513,WH05,7,-7,53,19,2024-01-01 00:00:00
P0513,WH05,8,-6,53,19,2024-01-01 00:00:00
P0513,WH05,9,-7,53,19,2024-01-01 00:00:00
P0513,WH05,10,-27,53,19,2024-01-01 00:00:00
P0513,WH06,1,-8,80,19,2024-01-01 00:00:00
P0513,WH06,2,-8,80,19,2024-01-01 00:00:00
P0513,WH06,3,-5,80,19,2024-01-01 00:00:00
P0513,WH06,4,8,80,19,2024-01-01 00:00:00
P0513,WH06,5,10,80,19,2024-01-01 00:00:00
P0513,WH06,6,7,80,19,2024-01-01 00:00:00
P0513,WH06,7,-8,80,19,2024-01-01 00:00:00
P0513,WH06,8,-29,80,19,2024-01-01 00:00:00
P0513,WH06,9,-30,80,19,2024-01-01 00:00:00
P0513,WH06,10,4,80,19,2024-01-01 00:00:00
P0515,WH01,1,-6,46,0,2024-01-01 00:00:00
P0515,WH01,2,-6,46,0,2024-01-01 00:00:00
P0515,WH01,3,-3,46,0,2024-01-01 00:00:00
P0515,WH01,4,-2,46,0,2024-01-01 00:00:00
P0515,WH01,5,-2,46,0,2024-01-01 00:00:00
P0515,WH01,6,-4,46,0,2024-01-01 00:00:00
P0515,WH01,7,-4,46,0,2024-01-01 00:00:00
P0515,WH01,8,-6,46,0,2024-01-01 00:00:00
P0515,WH01,9,-7,46,0,2024-01-01 00:00:00
P0515,WH01,10,-5,46,0,2024-01-01 00:00:00
P0515,WH03,1,8,104,71,2024-01-01 00:00:00
P0515,WH03,2,-3,104,71,2024-01-01 00:00:00
P0515,WH03,3,-3,104,71,2024-01-01 00:00:00
P0515,WH03,4,-6,104,71,2024-01-01 00:00:00
P0515,WH03,5,-3,104,71,2024-01-01 00:00:00
P0515,WH03,6,-8,104,71,2024-01-01 00:00:00
P0515,WH03,7,-8,104,71,2024-01-01 00:00:00
P0515,WH03,8,-8,104,71,2024-01-01 00:00:00
P0515,WH03,9,10,104,71,2024-01-01 00:00:00
P0515,WH03,10,-5,104,71,2024-01-01 00:00:00
P0515,WH04,1,-2,94,67,2024-01-01 00:00:00
P0515,WH04,2,-8,94,67,2024-01-01 00:00:00
P0515,WH04,3,-7,94,67,2024-01-01 00:00:00
P0515,WH04,4,-26,94,67,2024-01-01 00:00:00
P0515,WH04,5,8,94,67,2024-01-01 00:00:00
P0515,WH04,6,-4,94,67,2024-01-01 00:00:00
P0515,WH04,7,-3,94,67,2024-01-01 00:00:00
P0515,WH04,8,-4,94,67,2024-01-01 00:00:00
P0515,WH04,9,-26,94,67,2024-01-01 00:00:00
P0515,WH04,10,-17,94,67,2024-01-01 00:00:00
P0515,WH05,1,-4,54,14,2024-01-01 00:00:00
P0515,WH05,2,-2,54,14,2024-01-01 00:00:00
P0515,WH05,3,-2,54,14,2024-01-01 00:00:00
P0515,WH05,4,-5,54,14,2024-01-01 00:00:00
P0515,WH05,5,-5,54,14,2024-01-01 00:00:00
P0515,WH05,6,-5,54,14,2024-01-01 00:00:00
P0515,WH05,7,-2,54,14,2024-01-01 00:00:00
P0515,WH05,8,3,54,14,2024-01-01 00:00:00
P0515,WH05,9,-6,54,14,2024-01-01 00:00:00
P0515,WH05,10,-4,54,14,2024-01-01 00:00:00
P0515,WH06,1,-4,104,61,2024-01-01 00:00:00
P0515,WH06,2,-3,104,61,2024-01-01 00:00:00
P0515,WH06,3,-8,104,61,2024-01-01 00:00:00
P0515,WH06,4,-30,104,61,2024-01-01 00:00:00
P0515,WH06,5,-8,104,61,2024-01-01 00:00:00
P0515,WH06,6,-5,104,61,2024-01-01 00:00:00
P0515,WH06,7,-5,104,61,2024-01-01 00:00:00
P0515,WH06,8,-6,104,61,2024-01-01 00:00:00
P0515,WH06,9,10,104,61,2024-01-01 00:00:00
P0515,WH06,10,-29,104,61,2024-01-01 00:00:00
P0517,WH01,1,10,192,147,2024-01-01 00:00:00
P0517,WH01,2,-5,192,147,2024-01-01 00:00:00
P0517,WH01,3,2,192,147,2024-01-01 00:00:00
P0517,WH01,4,-7,192,147,2024-01-01 00:00:00
P0517,WH01,5,5,192,147,2024-01-01 00:00:00
P0517,WH01,6,-22,192,147,2024-01-01 00:00:00
P0517,WH01,7,-18,192,147,2024-01-01 00:00:00
P0517,WH01,8,2,192,147,2024-01-01 00:00:00
P0517,WH01,9,-3,192,147,2024-01-01 00:00:00
P0517,WH01,10,-3,192,147,2024-01-01 00:00:00
P0517,WH03,1,-6,39,8,2024-01-01 00:00:00
P0517,WH03,2,-3,39,8,2024-01-01 00:00:00
P0517,WH03,3,-7,39,8,2024-01-01 00:00:00
P0517,WH03,4,-3,39,8,2024-01-01 00:00:00
P0517,WH03,5,-8,39,8,2024-01-01 00:00:00
P0517,WH03,6,-8,39,8,2024-01-01 00:00:00
P0517,WH03,7,-2,39,8,2024-01-01 00:00:00
P0517,WH03,8,-2,39,8,2024-01-01 00:00:00
P0517,WH03,9,4,39,8,2024-01-01 00:00:00
P0517,WH03,10,-28,39,8,2024-01-01 00:00:00
P0517,WH04,1,-5,85,25,2024-01-01 00:00:00
P0517,WH04,2,-29,85,25,2024-01-01 00:00:00
P0517,WH04,3,-21,85,25,2024-01-01 00:00:00
P0517,WH04,4,-30,85,25,2024-01-01 00:00:00
P0517,WH04,5,-2,85,25,2024-01-01 00:00:00
P0517,WH04,6,-2,85,25,2024-01-01 00:00:00
P0517,WH04,7,10,85,25,2024-01-01 00:00:00
P0517,WH04,8,-5,85,25,2024-01-01 00:00:00
P0517,WH04,9,-15,85,25,2024-01-01 00:00:00
P0517,WH04,10,4,85,25,2024-01-01 00:00:00
P0517,WH06,1,-8,37,3,2024-01-01 00:00:00
P0517,WH06,2,-2,37,3,2024-01-01 00:00:00
P0517,WH06,3,-5,37,3,2024-01-01 00:00:00
P0517,WH06,4,0,37,3,2024-01-01 00:00:00
P0517,WH06,5,-8,37,3,2024-01-01 00:00:00
P0517,WH06,6,-6,37,3,2024-01-01 00:00:00
P0517,WH06,7,8,37,3,2024-01-01 00:00:00
P0517,WH06,8,-20,37,3,2024-01-01 00:00:00
P0517,WH06,9,-8,37,3,2024-01-01 00:00:00
P0517,WH06,10,-24,37,3,2024-01-01 00:00:00
P0518,WH01,1,-5,109,42,2024-01-01 00:00:00
P0518,WH01,2,-2,109,42,2024-01-01 00:00:00
P0518,WH01,3,3,109,42,2024-01-01 00:00:00
P0518,WH01,4,-2,109,42,2024-01-01 00:00:00
P0518,WH01,5,-6,109,42,2024-01-01 00:00:00
P0518,WH01,6,-3,109,42,2024-01-01 00:00:00
P0518,WH01,7,-2,109,42,2024-01-01 00:00:00
P0518,WH01,8,5,109,42,2024-01-01 00:00:00
P0518,WH01,9,8,109,42,2024-01-01 00:00:00
P0518,WH01,10,-4,109,42,2024-01-01 00:00:00
P0518,WH03,1,-6,64,23,2024-01-01 00:00:00
P0518,WH03,2,-6,64,23,2024-01-01 00:00:00
P0518,WH03,3,7,64,23,2024-01-01 00:00:00
P0518,WH03,4,-7,64,23,2024-01-01 00:00:00
P0518,WH03,5,-5,64,23,2024-01-01 00:00:00
P0518,WH03,6,-2,64,23,2024-01-01 00:00:00
P0518,WH03,7,-6,64,23,2024-01-01 00:00:00
P0518,WH03,8,-4,64,23,2024-01-01 00:00:00
P0518,WH03,9,-6,64,23,2024-01-01 00:00:00
P0518,WH03,10,-8,64,23,2024-01-01 00:00:00
P0518,WH04,1,-2,33,2,2024-01-01 00:00:00
P0518,WH04,2,-3,33,2,2024-01-01 00:00:00
P0518,WH04,3,-8,33,2,2024-01-01 00:00:00
P0518,WH04,4,-6,33,2,2024-01-01 00:00:00
P0518,WH04,5,6,33,2,2024-01-01 00:00:00
P0518,WH04,6,-8,33,2,2024-01-01 00:00:00
P0518,WH04,7,-2,33,2,2024-01-01 00:00:00
P0518,WH04,8,-2,33,2,2024-01-01 00:00:00
P0518,WH04,9,-22,33,2,2024-01-01 00:00:00
P0518,WH04,10,-4,33,2,2024-01-01 00:00:00
P0518,WH05,1,-7,104,61,2024-01-01 00:00:00
P0518,WH05,2,-5,104,61,2024-01-01 00:00:00
P0518,WH05,3,-2,104,61,2024-01-01 00:00:00
P0518,WH05,4,6,104,61,2024-01-01 00:00:00
P0518,WH05,5,-2,104,61,2024-01-01 00:00:00
P0518,WH05,6,7,104,61,2024-01-01 00:00:00
P0518,WH05,7,-8,104,61,2024-01-01 00:00:00
P0518,WH05,8,-7,104,61,2024-01-01 00:00:00
P0518,WH05,9,2,104,61,2024-01-01 00:00:00
P0518,WH05,10,-23,104,61,2024-01-01 00:00:00
P0518,WH06,1,-5,39,0,2024-01-01 00:00:00
P0518,WH06,2,-4,39,0,2024-01-01 00:00:00
P0518,WH06,3,-7,39,0,2024-01-01 00:00:00
P0518,WH06,4,-7,39,0,2024-01-01 00:00:00
P0518,WH06,5,-5,39,0,2024-01-01 00:00:00
P0518,WH06,6,-22,39,0,2024-01-01 00:00:00
P0518,WH06,7,-6,39,0,2024-01-01 00:00:00
P0518,WH06,8,-6,39,0,2024-01-01 00:00:00
P0518,WH06,9,-8,39,0,2024-01-01 00:00:00
P0518,WH06,10,-7,39,0,2024-01-01 00:00:00
P0519,WH01,1,-6,51,18,2024-01-01 00:00:00
P0519,WH01,2,-6,51,18,2024-01-01 00:00:00
P0519,WH01,3,-4,51,18,2024-01-01 00:00:00
P0519,WH01,4,-26,51,18,2024-01-01 00:00:00
P0519,WH01,5,-8,51,18,2024-01-01 00:00:00
P0519,WH01,6,-7,51,18,2024-01-01 00:00:00
P0519,WH01,7,-6,51,18,2024-01-01 00:00:00
P0519,WH01,8,-8,51,18,2024-01-01 00:00:00
P0519,WH01,9,-4,51,18,2024-01-01 00:00:00
P0519,WH01,10,-5,51,18,2024-01-01 00:00:00
P0519,WH03,1,-8,71,7,2024-01-01 00:00:00
P0519,WH03,2,-3,71,7,2024-01-01 00:00:00
P0519,WH03,3,10,71,7,2024-01-01 00:00:00
P0519,WH03,4,-3,71,7,2024-01-01 00:00:00
P0519,WH03,5,-5,71,7,2024-01-01 00:00:00
P0519,WH03,6,-7,71,7,2024-01-01 00:00:00
