product_id,warehouse_id,beginning_inventory,effective_date,created_at
P0323,WH06,24,2024-01-01,2024-01-01 00:00:00
P0324,WH01,2,2024-01-01,2024-01-01 00:00:00
P0324,WH03,4,2024-01-01,2024-01-01 00:00:00
P0324,WH04,0,2024-01-01,2024-01-01 00:00:00
P0324,WH06,70,2024-01-01,2024-01-01 00:00:00
P0325,WH01,19,2024-01-01,2024-01-01 00:00:00
P0325,WH03,0,2024-01-01,2024-01-01 00:00:00
P0325,WH04,0,2024-01-01,2024-01-01 00:00:00
P0325,WH06,53,2024-01-01,2024-01-01 00:00:00
P0326,WH01,13,2024-01-01,2024-01-01 00:00:00
P0326,WH03,2,2024-01-01,2024-01-01 00:00:00
P0326,WH04,3,2024-01-01,2024-01-01 00:00:00
P0326,WH06,32,2024-01-01,2024-01-01 00:00:00
P0327,WH01,35,2024-01-01,2024-01-01 00:00:00
P0327,WH03,44,2024-01-01,2024-01-01 00:00:00
P0327,WH04,38,2024-01-01,2024-01-01 00:00:00
P0327,WH05,16,2024-01-01,2024-01-01 00:00:00
P0327,WH06,32,2024-01-01,2024-01-01 00:00:00
P0331,WH01,16,2024-01-01,2024-01-01 00:00:00
P0331,WH03,52,2024-01-01,2024-01-01 00:00:00
P0331,WH04,41,2024-01-01,2024-01-01 00:00:00
P0331,WH05,33,2024-01-01,2024-01-01 00:00:00
P0331,WH06,23,2024-01-01,2024-01-01 00:00:00
P0332,WH01,58,2024-01-01,2024-01-01 00:00:00
P0332,WH03,50,2024-01-01,2024-01-01 00:00:00
P0332,WH04,70,2024-01-01,2024-01-01 00:00:00
P0332,WH05,24,2024-01-01,2024-01-01 00:00:00
P0332,WH06,38,2024-01-01,2024-01-01 00:00:00
P0333,WH01,86,2024-01-01,2024-01-01 00:00:00
P0333,WH03,68,2024-01-01,2024-01-01 00:00:00
P0333,WH04,94,2024-01-01,2024-01-01 00:00:00
P0333,WH05,44,2024-01-01,2024-01-01 00:00:00
P0333,WH06,90,2024-01-01,2024-01-01 00:00:00
P0339,WH01,208,2024-01-01,2024-01-01 00:00:00
P0339,WH03,84,2024-01-01,2024-01-01 00:00:00
P0339,WH04,200,2024-01-01,2024-01-01 00:00:00
P0339,WH05,156,2024-01-01,2024-01-01 00:00:00
P0339,WH06,383,2024-01-01,2024-01-01 00:00:00
P0340,WH01,152,2024-01-01,2024-01-01 00:00:00
P0340,WH03,11,2024-01-01,2024-01-01 00:00:00
P0340,WH04,153,2024-01-01,2024-01-01 00:00:00
P0340,WH05,136,2024-01-01,2024-01-01 00:00:00
P0340,WH06,200,2024-01-01,2024-01-01 00:00:00
P0341,WH01,0,2024-01-01,2024-01-01 00:00:00
P0341,WH03,80,2024-01-01,2024-01-01 00:00:00
P0341,WH04,176,2024-01-01,2024-01-01 00:00:00
P0341,WH05,80,2024-01-01,2024-01-01 00:00:00
P0341,WH06,109,2024-01-01,2024-01-01 00:00:00
P0343,WH01,0,2024-01-01,2024-01-01 00:00:00
P0343,WH03,30,2024-01-01,2024-01-01 00:00:00
P0343,WH04,88,2024-01-01,2024-01-01 00:00:00
P0343,WH05,28,2024-01-01,2024-01-01 00:00:00
P0343,WH06,104,2024-01-01,2024-01-01 00:00:00
P0344,WH01,157,2024-01-01,2024-01-01 00:00:00
P0344,WH03,122,2024-01-01,2024-01-01 00:00:00
P0344,WH04,132,2024-01-01,2024-01-01 00:00:00
P0344,WH06,202,2024-01-01,2024-01-01 00:00:00
P0345,WH01,120,2024-01-01,2024-01-01 00:00:00
P0345,WH03,96,2024-01-01,2024-01-01 00:00:00
P0345,WH04,86,2024-01-01,2024-01-01 00:00:00
P0345,WH06,122,2024-01-01,2024-01-01 00:00:00
P0346,WH01,269,2024-01-01,2024-01-01 00:00:00
P0346,WH03,66,2024-01-01,2024-01-01 00:00:00
P0346,WH04,280,2024-01-01,2024-01-01 00:00:00
P0346,WH05,258,2024-01-01,2024-01-01 00:00:00
P0346,WH06,528,2024-01-01,2024-01-01 00:00:00
P0347,WH01,266,2024-01-01,2024-01-01 00:00:00
P0347,WH03,96,2024-01-01,2024-01-01 00:00:00
P0347,WH04,306,2024-01-01,2024-01-01 00:00:00
P0347,WH05,278,2024-01-01,2024-01-01 00:00:00
P0347,WH06,550,2024-01-01,2024-01-01 00:00:00
P0348,WH01,328,2024-01-01,2024-01-01 00:00:00
P0348,WH03,92,2024-01-01,2024-01-01 00:00:00
P0348,WH04,273,2024-01-01,2024-01-01 00:00:00
P0348,WH05,238,2024-01-01,2024-01-01 00:00:00
P0348,WH06,534,2024-01-01,2024-01-01 00:00:00
P0349,WH01,150,2024-01-01,2024-01-01 00:00:00
P0349,WH03,18,2024-01-01,2024-01-01 00:00:00
P0349,WH04,16,2024-01-01,2024-01-01 00:00:00
P0349,WH06,143,2024-01-01,2024-01-01 00:00:00
P0350,WH01,161,2024-01-01,2024-01-01 00:00:00
P0350,WH03,106,2024-01-01,2024-01-01 00:00:00
P0350,WH04,28,2024-01-01,2024-01-01 00:00:00
P0350,WH06,753,2024-01-01,2024-01-01 00:00:00
P0355,WH01,182,2024-01-01,2024-01-01 00:00:00
P0355,WH03,100,2024-01-01,2024-01-01 00:00:00
P0355,WH04,132,2024-01-01,2024-01-01 00:00:00
P0355,WH06,232,2024-01-01,2024-01-01 00:00:00
P0356,WH01,356,2024-01-01,2024-01-01 00:00:00
P0356,WH03,130,2024-01-01,2024-01-01 00:00:00
P0356,WH04,216,2024-01-01,2024-01-01 00:00:00
P0356,WH06,1043,2024-01-01,2024-01-01 00:00:00
P0357,WH01,5,2024-01-01,2024-01-01 00:00:00
P0357,WH03,4,2024-01-01,2024-01-01 00:00:00
P0357,WH04,18,2024-01-01,2024-01-01 00:00:00
P0357,WH06,5,2024-01-01,2024-01-01 00:00:00
P0374,WH01,96,2024-01-01,2024-01-01 00:00:00
P0374,WH03,84,2024-01-01,2024-01-01 00:00:00
P0374,WH04,164,2024-01-01,2024-01-01 00:00:00
P0374,WH06,228,2024-01-01,2024-01-01 00:00:00
P0376,WH01,138,2024-01-01,2024-01-01 00:00:00
P0376,WH03,142,2024-01-01,2024-01-01 00:00:00
P0376,WH04,138,2024-01-01,2024-01-01 00:00:00
P0376,WH06,166,2024-01-01,2024-01-01 00:00:00
P0377,WH01,339,2024-01-01,2024-01-01 00:00:00
P0377,WH02,642,2024-01-01,2024-01-01 00:00:00
P0378,WH01,550,2024-01-01,2024-01-01 00:00:00
P0378,WH03,476,2024-01-01,2024-01-01 00:00:00
P0378,WH04,495,2024-01-01,2024-01-01 00:00:00
P0378,WH06,607,2024-01-01,2024-01-01 00:00:00
P0379,WH01,829,2024-01-01,2024-01-01 00:00:00
P0379,WH03,680,2024-01-01,2024-01-01 00:00:00
P0379,WH04,670,2024-01-01,2024-01-01 00:00:00
P0379,WH06,812,2024-01-01,2024-01-01 00:00:00
P0380,WH01,96,2024-01-01,2024-01-01 00:00:00
P0380,WH03,142,2024-01-01,2024-01-01 00:00:00
P0380,WH04,87,2024-01-01,2024-01-01 00:00:00
P0380,WH06,177,2024-01-01,2024-01-01 00:00:00
P0382,WH01,172,2024-01-01,2024-01-01 00:00:00
P0382,WH03,191,2024-01-01,2024-01-01 00:00:00
P0382,WH04,134,2024-01-01,2024-01-01 00:00:00
P0382,WH06,156,2024-01-01,2024-01-01 00:00:00
P0385,WH01,96,2024-01-01,2024-01-01 00:00:00
P0385,WH03,148,2024-01-01,2024-01-01 00:00:00
P0385,WH04,88,2024-01-01,2024-01-01 00:00:00
P0385,WH06,114,2024-01-01,2024-01-01 00:00:00
P0387,WH01,53,2024-01-01,2024-01-01 00:00:00
P0387,WH03,181,2024-01-01,2024-01-01 00:00:00
P0387,WH04,97,2024-01-01,2024-01-01 00:00:00
P0387,WH06,148,2024-01-01,2024-01-01 00:00:00
P0388,WH01,68,2024-01-01,2024-01-01 00:00:00
P0388,WH03,165,2024-01-01,2024-01-01 00:00:00
P0388,WH04,109,2024-01-01,2024-01-01 00:00:00
P0388,WH06,198,2024-01-01,2024-01-01 00:00:00
P0389,WH01,115,2024-01-01,2024-01-01 00:00:00
P0389,WH03,138,2024-01-01,2024-01-01 00:00:00
P0389,WH04,84,2024-01-01,2024-01-01 00:00:00
P0389,WH06,142,2024-01-01,2024-01-01 00:00:00
P0391,WH01,86,2024-01-01,2024-01-01 00:00:00
P0391,WH03,136,2024-01-01,2024-01-01 00:00:00
P0391,WH04,75,2024-01-01,2024-01-01 00:00:00
P0391,WH06,176,2024-01-01,2024-01-01 00:00:00
P0395,WH01,91,2024-01-01,2024-01-01 00:00:00
P0395,WH02,33,2024-01-01,2024-01-01 00:00:00
P0396,WH01,247,2024-01-01,2024-01-01 00:00:00
P0396,WH02,244,2024-01-01,2024-01-01 00:00:00
P0397,WH01,228,2024-01-01,2024-01-01 00:00:00
P0397,WH02,341,2024-01-01,2024-01-01 00:00:00
P0403,WH01,79,2024-01-01,2024-01-01 00:00:00
P0403,WH03,15,2024-01-01,2024-01-01 00:00:00
P0403,WH04,26,2024-01-01,2024-01-01 00:00:00
P0403,WH05,12,2024-01-01,2024-01-01 00:00:00
P0403,WH06,1122,2024-01-01,2024-01-01 00:00:00
P0404,WH01,58,2024-01-01,2024-01-01 00:00:00
P0404,WH03,32,2024-01-01,2024-01-01 00:00:00
P0404,WH04,72,2024-01-01,2024-01-01 00:00:00
P0404,WH05,32,2024-01-01,2024-01-01 00:00:00
P0404,WH06,1380,2024-01-01,2024-01-01 00:00:00
P0405,WH01,30,2024-01-01,2024-01-01 00:00:00
P0405,WH02,927,2024-01-01,2024-01-01 00:00:00
P0408,WH01,65,2024-01-01,2024-01-01 00:00:00
P0408,WH02,396,2024-01-01,2024-01-01 00:00:00
P0409,WH01,42,2024-01-01,2024-01-01 00:00:00
P0409,WH02,254,2024-01-01,2024-01-01 00:00:00
P0410,WH01,102,2024-01-01,2024-01-01 00:00:00
P0410,WH02,168,2024-01-01,2024-01-01 00:00:00
P0411,WH01,53,2024-01-01,2024-01-01 00:00:00
P0411,WH02,168,2024-01-01,2024-01-01 00:00:00
P0413,WH01,121,2024-01-01,2024-01-01 00:00:00
P0413,WH02,104,2024-01-01,2024-01-01 00:00:00
P0414,WH01,0,2024-01-01,2024-01-01 00:00:00
P0414,WH02,360,2024-01-01,2024-01-01 00:00:00
P0416,WH01,36,2024-01-01,2024-01-01 00:00:00
P0416,WH03,18,2024-01-01,2024-01-01 00:00:00
P0416,WH04,33,2024-01-01,2024-01-01 00:00:00
P0416,WH05,18,2024-01-01,2024-01-01 00:00:00
P0416,WH06,57,2024-01-01,2024-01-01 00:00:00
P0417,WH01,36,2024-01-01,2024-01-01 00:00:00
P0417,WH03,36,2024-01-01,2024-01-01 00:00:00
P0417,WH04,31,2024-01-01,2024-01-01 00:00:00
P0417,WH05,20,2024-01-01,2024-01-01 00:00:00
P0417,WH06,74,2024-01-01,2024-01-01 00:00:00
P0418,WH01,159,2024-01-01,2024-01-01 00:00:00
P0418,WH03,162,2024-01-01,2024-01-01 00:00:00
P0418,WH04,188,2024-01-01,2024-01-01 00:00:00
P0418,WH05,60,2024-01-01,2024-01-01 00:00:00
P0418,WH06,183,2024-01-01,2024-01-01 00:00:00
P0419,WH01,231,2024-01-01,2024-01-01 00:00:00
P0419,WH03,151,2024-01-01,2024-01-01 00:00:00
P0419,WH04,314,2024-01-01,2024-01-01 00:00:00
P0419,WH05,129,2024-01-01,2024-01-01 00:00:00
P0419,WH06,336,2024-01-01,2024-01-01 00:00:00
P0426,WH01,110,2024-01-01,2024-01-01 00:00:00
P0426,WH03,109,2024-01-01,2024-01-01 00:00:00
P0426,WH04,64,2024-01-01,2024-01-01 00:00:00
P0426,WH06,356,2024-01-01,2024-01-01 00:00:00
P0427,WH01,157,2024-01-01,2024-01-01 00:00:00
P0427,WH03,144,2024-01-01,2024-01-01 00:00:00
P0427,WH04,102,2024-01-01,2024-01-01 00:00:00
P0427,WH06,354,2024-01-01,2024-01-01 00:00:00
P0428,WH01,125,2024-01-01,2024-01-01 00:00:00
P0428,WH03,62,2024-01-01,2024-01-01 00:00:00
P0428,WH04,51,2024-01-01,2024-01-01 00:00:00
P0428,WH05,30,2024-01-01,2024-01-01 00:00:00
P0428,WH06,77,2024-01-01,2024-01-01 00:00:00
P0429,WH01,24,2024-01-01,2024-01-01 00:00:00
P0429,WH03,20,2024-01-01,2024-01-01 00:00:00
P0429,WH04,6,2024-01-01,2024-01-01 00:00:00
P0429,WH05,38,2024-01-01,2024-01-01 00:00:00
P0429,WH06,42,2024-01-01,2024-01-01 00:00:00
P0430,WH01,109,2024-01-01,2024-01-01 00:00:00
P0430,WH03,48,2024-01-01,2024-01-01 00:00:00
P0430,WH04,55,2024-01-01,2024-01-01 00:00:00
P0430,WH05,62,2024-01-01,2024-01-01 00:00:00
P0430,WH06,66,2024-01-01,2024-01-01 00:00:00
P0431,WH01,198,2024-01-01,2024-01-01 00:00:00
P0431,WH03,36,2024-01-01,2024-01-01 00:00:00
P0431,WH04,95,2024-01-01,2024-01-01 00:00:00
P0431,WH05,24,2024-01-01,2024-01-01 00:00:00
P0431,WH06,73,2024-01-01,2024-01-01 00:00:00
P0432,WH01,186,2024-01-01,2024-01-01 00:00:00
P0432,WH03,108,2024-01-01,2024-01-01 00:00:00
P0432,WH04,95,2024-01-01,2024-01-01 00:00:00
P0432,WH05,138,2024-01-01,2024-01-01 00:00:00
P0432,WH06,258,2024-01-01,2024-01-01 00:00:00
P0433,WH01,75,2024-01-01,2024-01-01 00:00:00
P0433,WH03,36,2024-01-01,2024-01-01 00:00:00
P0433,WH04,59,2024-01-01,2024-01-01 00:00:00
P0433,WH05,28,2024-01-01,2024-01-01 00:00:00
P0433,WH06,44,2024-01-01,2024-01-01 00:00:00
P0434,WH01,45,2024-01-01,2024-01-01 00:00:00
P0434,WH03,63,2024-01-01,2024-01-01 00:00:00
P0434,WH04,44,2024-01-01,2024-01-01 00:00:00
P0434,WH05,92,2024-01-01,2024-01-01 00:00:00
P0434,WH06,106,2024-01-01,2024-01-01 00:00:00
P0435,WH01,60,2024-01-01,2024-01-01 00:00:00
P0435,WH03,60,2024-01-01,2024-01-01 00:00:00
P0435,WH04,60,2024-01-01,2024-01-01 00:00:00
P0435,WH05,36,2024-01-01,2024-01-01 00:00:00
P0435,WH06,78,2024-01-01,2024-01-01 00:00:00
P0436,WH01,23,2024-01-01,2024-01-01 00:00:00
P0436,WH03,66,2024-01-01,2024-01-01 00:00:00
P0436,WH04,25,2024-01-01,2024-01-01 00:00:00
P0436,WH05,43,2024-01-01,2024-01-01 00:00:00
P0436,WH06,110,2024-01-01,2024-01-01 00:00:00
P0437,WH01,0,2024-01-01,2024-01-01 00:00:00
P0437,WH03,159,2024-01-01,2024-01-01 00:00:00
P0437,WH04,174,2024-01-01,2024-01-01 00:00:00
P0437,WH05,78,2024-01-01,2024-01-01 00:00:00
P0437,WH06,144,2024-01-01,2024-01-01 00:00:00
P0438,WH01,-2,2024-01-01,2024-01-01 00:00:00
P0438,WH03,72,2024-01-01,2024-01-01 00:00:00
P0438,WH04,52,2024-01-01,2024-01-01 00:00:00
P0438,WH05,42,2024-01-01,2024-01-01 00:00:00
P0438,WH06,84,2024-01-01,2024-01-01 00:00:00
P0439,WH01,58,2024-01-01,2024-01-01 00:00:00
P0439,WH03,16,2024-01-01,2024-01-01 00:00:00
P0439,WH04,62,2024-01-01,2024-01-01 00:00:00
P0439,WH05,23,2024-01-01,2024-01-01 00:00:00
P0439,WH06,4,2024-01-01,2024-01-01 00:00:00
P0450,WH01,64,2024-01-01,2024-01-01 00:00:00
P0450,WH03,11,2024-01-01,2024-01-01 00:00:00
P0450,WH04,172,2024-01-01,2024-01-01 00:00:00
P0450,WH05,4,2024-01-01,2024-01-01 00:00:00
P0450,WH06,370,2024-01-01,2024-01-01 00:00:00
P0451,WH01,97,2024-01-01,2024-01-01 00:00:00
P0451,WH03,32,2024-01-01,2024-01-01 00:00:00
P0451,WH04,168,2024-01-01,2024-01-01 00:00:00
P0451,WH06,552,2024-01-01,2024-01-01 00:00:00
P0452,WH01,39,2024-01-01,2024-01-01 00:00:00
P0452,WH03,0,2024-01-01,2024-01-01 00:00:00
P0452,WH04,22,2024-01-01,2024-01-01 00:00:00
P0452,WH06,91,2024-01-01,2024-01-01 00:00:00
P0454,WH01,227,2024-01-01,2024-01-01 00:00:00
P0454,WH03,36,2024-01-01,2024-01-01 00:00:00
P0454,WH04,329,2024-01-01,2024-01-01 00:00:00
P0454,WH05,7,2024-01-01,2024-01-01 00:00:00
P0454,WH06,438,2024-01-01,2024-01-01 00:00:00
P0455,WH01,340,2024-01-01,2024-01-01 00:00:00
P0455,WH03,294,2024-01-01,2024-01-01 00:00:00
P0455,WH04,582,2024-01-01,2024-01-01 00:00:00
P0455,WH05,239,2024-01-01,2024-01-01 00:00:00
P0455,WH06,573,2024-01-01,2024-01-01 00:00:00
P0456,WH01,336,2024-01-01,2024-01-01 00:00:00
P0456,WH03,141,2024-01-01,2024-01-01 00:00:00
P0456,WH04,204,2024-01-01,2024-01-01 00:00:00
P0456,WH06,282,2024-01-01,2024-01-01 00:00:00
P0457,WH01,60,2024-01-01,2024-01-01 00:00:00
P0457,WH02,224,2024-01-01,2024-01-01 00:00:00
P0458,WH01,48,2024-01-01,2024-01-01 00:00:00
P0458,WH02,296,2024-01-01,2024-01-01 00:00:00
P0459,WH01,180,2024-01-01,2024-01-01 00:00:00
P0459,WH03,60,2024-01-01,2024-01-01 00:00:00
P0459,WH04,253,2024-01-01,2024-01-01 00:00:00
P0459,WH06,324,2024-01-01,2024-01-01 00:00:00
P0460,WH01,1389,2024-01-01,2024-01-01 00:00:00
P0460,WH03,1389,2024-01-01,2024-01-01 00:00:00
P0460,WH04,659,2024-01-01,2024-01-01 00:00:00
P0460,WH05,1109,2024-01-01,2024-01-01 00:00:00
P0460,WH06,1966,2024-01-01,2024-01-01 00:00:00
P0461,WH01,129,2024-01-01,2024-01-01 00:00:00
P0461,WH03,129,2024-01-01,2024-01-01 00:00:00
P0461,WH04,134,2024-01-01,2024-01-01 00:00:00
P0461,WH05,15,2024-01-01,2024-01-01 00:00:00
P0461,WH06,187,2024-01-01,2024-01-01 00:00:00
P0462,WH01,112,2024-01-01,2024-01-01 00:00:00
P0462,WH03,121,2024-01-01,2024-01-01 00:00:00
P0462,WH04,129,2024-01-01,2024-01-01 00:00:00
P0462,WH05,20,2024-01-01,2024-01-01 00:00:00
P0462,WH06,218,2024-01-01,2024-01-01 00:00:00
P0463,WH01,1251,2024-01-01,2024-01-01 00:00:00
P0463,WH03,1128,2024-01-01,2024-01-01 00:00:00
P0463,WH04,835,2024-01-01,2024-01-01 00:00:00
P0463,WH05,964,2024-01-01,2024-01-01 00:00:00
P0463,WH06,1938,2024-01-01,2024-01-01 00:00:00
P0470,WH01,22,2024-01-01,2024-01-01 00:00:00
P0470,WH04,12,2024-01-01,2024-01-01 00:00:00
P0470,WH06,16,2024-01-01,2024-01-01 00:00:00
P0472,WH01,1,2024-01-01,2024-01-01 00:00:00
P0472,WH03,0,2024-01-01,2024-01-01 00:00:00
P0472,WH04,16,2024-01-01,2024-01-01 00:00:00
P0472,WH06,24,2024-01-01,2024-01-01 00:00:00
P0474,WH01,17,2024-01-01,2024-01-01 00:00:00
P0474,WH03,20,2024-01-01,2024-01-01 00:00:00
P0474,WH04,59,2024-01-01,2024-01-01 00:00:00
P0474,WH06,68,2024-01-01,2024-01-01 00:00:00
P0475,WH01,60,2024-01-01,2024-01-01 00:00:00
P0475,WH03,14,2024-01-01,2024-01-01 00:00:00
P0475,WH04,3,2024-01-01,2024-01-01 00:00:00
P0475,WH06,41,2024-01-01,2024-01-01 00:00:00
P0476,WH01,50,2024-01-01,2024-01-01 00:00:00
P0476,WH03,0,2024-01-01,2024-01-01 00:00:00
P0476,WH04,10,2024-01-01,2024-01-01 00:00:00
P0476,WH06,43,2024-01-01,2024-01-01 00:00:00
P0477,WH01,13,2024-01-01,2024-01-01 00:00:00
P0477,WH03,20,2024-01-01,2024-01-01 00:00:00
P0477,WH04,35,2024-01-01,2024-01-01 00:00:00
P0477,WH06,60,2024-01-01,2024-01-01 00:00:00
P0482,WH01,9,2024-01-01,2024-01-01 00:00:00
P0482,WH03,9,2024-01-01,2024-01-01 00:00:00
P0482,WH06,50,2024-01-01,2024-01-01 00:00:00
P0483,WH01,192,2024-01-01,2024-01-01 00:00:00
P0483,WH03,143,2024-01-01,2024-01-01 00:00:00
P0483,WH04,120,2024-01-01,2024-01-01 00:00:00
P0483,WH06,174,2024-01-01,2024-01-01 00:00:00
P0484,WH01,210,2024-01-01,2024-01-01 00:00:00
P0484,WH03,120,2024-01-01,2024-01-01 00:00:00
P0484,WH04,126,2024-01-01,2024-01-01 00:00:00
P0484,WH06,264,2024-01-01,2024-01-01 00:00:00
P0485,WH01,19,2024-01-01,2024-01-01 00:00:00
P0485,WH03,52,2024-01-01,2024-01-01 00:00:00
P0485,WH04,56,2024-01-01,2024-01-01 00:00:00
P0485,WH06,286,2024-01-01,2024-01-01 00:00:00
P0486,WH01,132,2024-01-01,2024-01-01 00:00:00
P0486,WH03,184,2024-01-01,2024-01-01 00:00:00
P0486,WH04,86,2024-01-01,2024-01-01 00:00:00
P0486,WH06,485,2024-01-01,2024-01-01 00:00:00
P0489,WH01,112,2024-01-01,2024-01-01 00:00:00
P0489,WH03,120,2024-01-01,2024-01-01 00:00:00
P0489,WH06,352,2024-01-01,2024-01-01 00:00:00
P0493,WH01,160,2024-01-01,2024-01-01 00:00:00
P0493,WH03,119,2024-01-01,2024-01-01 00:00:00
P0493,WH04,110,2024-01-01,2024-01-01 00:00:00
P0493,WH06,284,2024-01-01,2024-01-01 00:00:00
P0494,WH01,372,2024-01-01,2024-01-01 00:00:00
P0494,WH03,303,2024-01-01,2024-01-01 00:00:00
P0494,WH04,280,2024-01-01,2024-01-01 00:00:00
P0494,WH06,755,2024-01-01,2024-01-01 00:00:00
P0495,WH01,299,2024-01-01,2024-01-01 00:00:00
P0495,WH03,211,2024-01-01,2024-01-01 00:00:00
P0495,WH04,208,2024-01-01,2024-01-01 00:00:00
P0495,WH06,512,2024-01-01,2024-01-01 00:00:00
P0496,WH01,298,2024-01-01,2024-01-01 00:00:00
P0496,WH03,190,2024-01-01,2024-01-01 00:00:00
P0496,WH04,237,2024-01-01,2024-01-01 00:00:00
P0496,WH06,496,2024-01-01,2024-01-01 00:00:00
P0497,WH01,208,2024-01-01,2024-01-01 00:00:00
P0497,WH03,148,2024-01-01,2024-01-01 00:00:00
P0497,WH04,131,2024-01-01,2024-01-01 00:00:00
P0497,WH06,348,2024-01-01,2024-01-01 00:00:00
P0498,WH01,141,2024-01-01,2024-01-01 00:00:00
P0498,WH03,78,2024-01-01,2024-01-01 00:00:00
P0498,WH04,234,2024-01-01,2024-01-01 00:00:00
P0498,WH06,535,2024-01-01,2024-01-01 00:00:00
P0499,WH01,3,2024-01-01,2024-01-01 00:00:00
P0499,WH03,144,2024-01-01,2024-01-01 00:00:00
P0499,WH04,494,2024-01-01,2024-01-01 00:00:00
P0499,WH06,866,2024-01-01,2024-01-01 00:00:00
P0500,WH01,101,2024-01-01,2024-01-01 00:00:00
P0500,WH03,300,2024-01-01,2024-01-01 00:00:00
P0500,WH04,590,2024-01-01,2024-01-01 00:00:00
P0500,WH06,626,2024-01-01,2024-01-01 00:00:00
P0503,WH01,65,2024-01-01,2024-01-01 00:00:00
P0503,WH03,93,2024-01-01,2024-01-01 00:00:00
P0503,WH04,300,2024-01-01,2024-01-01 00:00:00
P0503,WH06,468,2024-01-01,2024-01-01 00:00:00
P0504,WH01,66,2024-01-01,2024-01-01 00:00:00
P0504,WH03,12,2024-01-01,2024-01-01 00:00:00
P0504,WH04,30,2024-01-01,2024-01-01 00:00:00
P0504,WH05,0,2024-01-01,2024-01-01 00:00:00
P0504,WH06,30,2024-01-01,2024-01-01 00:00:00
P0506,WH01,8,2024-01-01,2024-01-01 00:00:00
P0506,WH03,14,2024-01-01,2024-01-01 00:00:00
P0506,WH04,64,2024-01-01,2024-01-01 00:00:00
P0506,WH05,44,2024-01-01,2024-01-01 00:00:00
P0506,WH06,130,2024-01-01,2024-01-01 00:00:00
P0507,WH01,94,2024-01-01,2024-01-01 00:00:00
P0507,WH03,40,2024-01-01,2024-01-01 00:00:00
P0507,WH04,38,2024-01-01,2024-01-01 00:00:00
P0507,WH05,4,2024-01-01,2024-01-01 00:00:00
P0507,WH06,24,2024-01-01,2024-01-01 00:00:00
P0508,WH01,57,2024-01-01,2024-01-01 00:00:00
P0508,WH03,69,2024-01-01,2024-01-01 00:00:00
P0508,WH04,21,2024-01-01,2024-01-01 00:00:00
P0508,WH05,4,2024-01-01,2024-01-01 00:00:00
P0508,WH06,42,2024-01-01,2024-01-01 00:00:00
P0509,WH01,89,2024-01-01,2024-01-01 00:00:00
P0509,WH03,56,2024-01-01,2024-01-01 00:00:00
P0509,WH04,48,2024-01-01,2024-01-01 00:00:00
P0509,WH05,17,2024-01-01,2024-01-01 00:00:00
P0509,WH06,116,2024-01-01,2024-01-01 00:00:00
P0510,WH01,33,2024-01-01,2024-01-01 00:00:00
P0510,WH03,36,2024-01-01,2024-01-01 00:00:00
P0510,WH04,64,2024-01-01,2024-01-01 00:00:00
P0510,WH06,63,2024-01-01,2024-01-01 00:00:00
P0511,WH01,113,2024-01-01,2024-01-01 00:00:00
P0511,WH03,122,2024-01-01,2024-01-01 00:00:00
P0511,WH04,246,2024-01-01,2024-01-01 00:00:00
P0511,WH05,73,2024-01-01,2024-01-01 00:00:00
P0511,WH06,295,2024-01-01,2024-01-01 00:00:00
P0513,WH01,34,2024-01-01,2024-01-01 00:00:00
P0513,WH03,20,2024-01-01,2024-01-01 00:00:00
P0513,WH04,20,2024-01-01,2024-01-01 00:00:00
P0513,WH05,8,2024-01-01,2024-01-01 00:00:00
P0513,WH06,33,2024-01-01,2024-01-01 00:00:00
P0515,WH01,18,2024-01-01,2024-01-01 00:00:00
P0515,WH03,28,2024-01-01,2024-01-01 00:00:00
P0515,WH04,30,2024-01-01,2024-01-01 00:00:00
P0515,WH05,24,2024-01-01,2024-01-01 00:00:00
P0515,WH06,20,2024-01-01,2024-01-01 00:00:00
P0517,WH01,34,2024-01-01,2024-01-01 00:00:00
P0517,WH03,30,2024-01-01,2024-01-01 00:00:00
P0517,WH04,79,2024-01-01,2024-01-01 00:00:00
P0517,WH06,74,2024-01-01,2024-01-01 00:00:00
P0518,WH01,116,2024-01-01,2024-01-01 00:00:00
P0518,WH03,42,2024-01-01,2024-01-01 00:00:00
P0518,WH04,38,2024-01-01,2024-01-01 00:00:00
P0518,WH05,4,2024-01-01,2024-01-01 00:00:00
P0518,WH06,48,2024-01-01,2024-01-01 00:00:00
P0519,WH01,44,2024-01-01,2024-01-01 00:00:00
P0519,WH03,35,2024-01-01,2024-01-01 00:00:00
P0519,WH04,67,2024-01-01,2024-01-01 00:00:00
P0519,WH05,24,2024-01-01,2024-01-01 00:00:00
P0519,WH06,22,2024-01-01,2024-01-01 00:00:00
P0520,WH01,53,2024-01-01,2024-01-01 00:00:00
P0520,WH03,68,2024-01-01,2024-01-01 00:00:00
P0520,WH04,72,2024-01-01,2024-01-01 00:00:00
P0520,WH05,68,2024-01-01,2024-01-01 00:00:00
P0520,WH06,136,2024-01-01,2024-01-01 00:00:00
P0521,WH01,108,2024-01-01,2024-01-01 00:00:00
P0521,WH03,63,2024-01-01,2024-01-01 00:00:00
P0521,WH04,61,2024-01-01,2024-01-01 00:00:00
P0521,WH06,85,2024-01-01,2024-01-01 00:00:00
P0522,WH01,121,2024-01-01,2024-01-01 00:00:00
P0522,WH03,63,2024-01-01,2024-01-01 00:00:00
