product_id,warehouse_id,time_period,inventory_fluctuation,inventory_ceiling,inventory_floor,created_at
P0417,WH06,3,-14,36,27,2024-01-01 00:00:00
P0417,WH06,4,0,36,27,2024-01-01 00:00:00
P0418,WH01,1,-20,71,53,2024-01-01 00:00:00
P0418,WH01,2,-32,71,53,2024-01-01 00:00:00
P0418,WH01,3,-20,71,53,2024-01-01 00:00:00
P0418,WH01,4,-28,71,53,2024-01-01 00:00:00
P0418,WH03,1,-40,172,128,2024-01-01 00:00:00
P0418,WH03,2,-40,172,128,2024-01-01 00:00:00
P0418,WH03,3,24,172,128,2024-01-01 00:00:00
P0418,WH03,4,0,172,128,2024-01-01 00:00:00
P0418,WH04,1,-20,74,54,2024-01-01 00:00:00
P0418,WH04,2,-20,74,54,2024-01-01 00:00:00
P0418,WH04,3,-20,74,54,2024-01-01 00:00:00
P0418,WH04,4,-20,74,54,2024-01-01 00:00:00
P0418,WH05,1,-8,47,35,2024-01-01 00:00:00
P0418,WH05,2,0,45,33,2024-01-01 00:00:00
P0418,WH05,3,-12,45,33,2024-01-01 00:00:00
P0418,WH05,4,0,45,33,2024-01-01 00:00:00
P0418,WH06,1,-30,112,83,2024-01-01 00:00:00
P0418,WH06,2,-40,113,84,2024-01-01 00:00:00
P0418,WH06,3,-26,113,84,2024-01-01 00:00:00
P0418,WH06,4,0,113,84,2024-01-01 00:00:00
P0419,WH01,1,-39,116,86,2024-01-01 00:00:00
P0419,WH01,2,-39,116,86,2024-01-01 00:00:00
P0419,WH01,3,-42,116,86,2024-01-01 00:00:00
P0419,WH01,4,-39,116,86,2024-01-01 00:00:00
P0419,WH03,1,-84,168,126,2024-01-01 00:00:00
P0419,WH03,2,-30,168,126,2024-01-01 00:00:00
P0419,WH03,3,0,168,126,2024-01-01 00:00:00
P0419,WH03,4,0,168,126,2024-01-01 00:00:00
P0419,WH04,1,-30,126,94,2024-01-01 00:00:00
P0419,WH04,2,-30,126,94,2024-01-01 00:00:00
P0419,WH04,3,-30,126,94,2024-01-01 00:00:00
P0419,WH04,4,-30,126,94,2024-01-01 00:00:00
P0419,WH05,1,-6,89,66,2024-01-01 00:00:00
P0419,WH05,2,0,83,62,2024-01-01 00:00:00
P0419,WH05,3,-30,83,62,2024-01-01 00:00:00
P0419,WH05,4,-24,83,62,2024-01-01 00:00:00
P0419,WH06,1,-50,168,126,2024-01-01 00:00:00
P0419,WH06,2,-60,165,123,2024-01-01 00:00:00
P0419,WH06,3,-60,165,123,2024-01-01 00:00:00
P0419,WH06,4,-27,165,123,2024-01-01 00:00:00
P0426,WH01,1,-32,147,109,2024-01-01 00:00:00
P0426,WH01,2,-32,147,109,2024-01-01 00:00:00
P0426,WH01,3,-20,147,109,2024-01-01 00:00:00
P0426,WH01,4,0,147,109,2024-01-01 00:00:00
P0426,WH03,1,-24,84,63,2024-01-01 00:00:00
P0426,WH03,2,0,84,63,2024-01-01 00:00:00
P0426,WH03,3,-16,84,63,2024-01-01 00:00:00
P0426,WH03,4,0,84,63,2024-01-01 00:00:00
P0426,WH04,1,0,124,92,2024-01-01 00:00:00
P0426,WH04,2,-24,124,92,2024-01-01 00:00:00
P0426,WH04,3,4,124,92,2024-01-01 00:00:00
P0426,WH04,4,0,124,92,2024-01-01 00:00:00
P0426,WH06,1,-40,236,176,2024-01-01 00:00:00
P0426,WH06,2,-40,270,202,2024-01-01 00:00:00
P0426,WH06,3,-8,270,202,2024-01-01 00:00:00
P0426,WH06,4,0,270,202,2024-01-01 00:00:00
P0427,WH01,1,-40,154,115,2024-01-01 00:00:00
P0427,WH01,2,-2,154,115,2024-01-01 00:00:00
P0427,WH01,3,-24,154,115,2024-01-01 00:00:00
P0427,WH01,4,-11,154,115,2024-01-01 00:00:00
P0427,WH03,1,-24,77,57,2024-01-01 00:00:00
P0427,WH03,2,-24,77,57,2024-01-01 00:00:00
P0427,WH03,3,0,77,57,2024-01-01 00:00:00
P0427,WH03,4,-24,77,57,2024-01-01 00:00:00
P0427,WH04,1,0,130,97,2024-01-01 00:00:00
P0427,WH04,2,-48,130,97,2024-01-01 00:00:00
P0427,WH04,3,0,130,97,2024-01-01 00:00:00
P0427,WH04,4,-6,130,97,2024-01-01 00:00:00
P0427,WH06,1,-48,221,165,2024-01-01 00:00:00
P0427,WH06,2,-56,257,192,2024-01-01 00:00:00
P0427,WH06,3,43,257,192,2024-01-01 00:00:00
P0427,WH06,4,0,257,192,2024-01-01 00:00:00
P0428,WH01,1,-10,59,44,2024-01-01 00:00:00
P0428,WH01,2,-10,59,44,2024-01-01 00:00:00
P0428,WH01,3,-10,59,44,2024-01-01 00:00:00
P0428,WH01,4,-5,59,44,2024-01-01 00:00:00
P0428,WH03,1,-30,22,16,2024-01-01 00:00:00
P0428,WH03,2,0,22,16,2024-01-01 00:00:00
P0428,WH03,3,0,22,16,2024-01-01 00:00:00
P0428,WH03,4,0,22,16,2024-01-01 00:00:00
P0428,WH04,1,-30,11,8,2024-01-01 00:00:00
P0428,WH04,2,0,11,8,2024-01-01 00:00:00
P0428,WH04,3,0,11,8,2024-01-01 00:00:00
P0428,WH04,4,0,11,8,2024-01-01 00:00:00
P0428,WH05,1,0,26,18,2024-01-01 00:00:00
P0428,WH05,2,0,32,23,2024-01-01 00:00:00
P0428,WH05,3,0,32,23,2024-01-01 00:00:00
P0428,WH05,4,0,32,23,2024-01-01 00:00:00
P0428,WH06,1,-15,46,34,2024-01-01 00:00:00
P0428,WH06,2,-15,46,34,2024-01-01 00:00:00
P0428,WH06,3,-3,46,34,2024-01-01 00:00:00
P0428,WH06,4,3,46,34,2024-01-01 00:00:00
P0429,WH01,1,-10,76,56,2024-01-01 00:00:00
P0429,WH01,2,-15,76,56,2024-01-01 00:00:00
P0429,WH01,3,2,76,56,2024-01-01 00:00:00
P0429,WH01,4,-10,76,56,2024-01-01 00:00:00
P0429,WH03,1,0,29,21,2024-01-01 00:00:00
P0429,WH03,2,-30,29,21,2024-01-01 00:00:00
P0429,WH03,3,0,29,21,2024-01-01 00:00:00
P0429,WH03,4,0,29,21,2024-01-01 00:00:00
P0429,WH04,1,0,27,19,2024-01-01 00:00:00
P0429,WH04,2,0,27,19,2024-01-01 00:00:00
P0429,WH04,3,0,27,19,2024-01-01 00:00:00
P0429,WH04,4,0,27,19,2024-01-01 00:00:00
P0429,WH05,1,-30,23,17,2024-01-01 00:00:00
P0429,WH05,2,0,24,18,2024-01-01 00:00:00
P0429,WH05,3,0,24,18,2024-01-01 00:00:00
P0429,WH05,4,0,24,18,2024-01-01 00:00:00
P0429,WH06,1,43,50,36,2024-01-01 00:00:00
P0429,WH06,2,-5,51,37,2024-01-01 00:00:00
P0429,WH06,3,-10,51,37,2024-01-01 00:00:00
P0429,WH06,4,-10,51,37,2024-01-01 00:00:00
P0430,WH01,1,-12,78,58,2024-01-01 00:00:00
P0430,WH01,2,-6,78,58,2024-01-01 00:00:00
P0430,WH01,3,-24,78,58,2024-01-01 00:00:00
P0430,WH01,4,0,78,58,2024-01-01 00:00:00
P0430,WH03,1,-12,41,30,2024-01-01 00:00:00
P0430,WH03,2,-12,41,30,2024-01-01 00:00:00
P0430,WH03,3,0,41,30,2024-01-01 00:00:00
P0430,WH03,4,0,41,30,2024-01-01 00:00:00
P0430,WH04,1,0,36,27,2024-01-01 00:00:00
P0430,WH04,2,-12,36,27,2024-01-01 00:00:00
P0430,WH04,3,0,36,27,2024-01-01 00:00:00
P0430,WH04,4,0,36,27,2024-01-01 00:00:00
P0430,WH05,1,0,39,28,2024-01-01 00:00:00
P0430,WH05,2,0,38,27,2024-01-01 00:00:00
P0430,WH05,3,0,38,27,2024-01-01 00:00:00
P0430,WH05,4,-24,38,27,2024-01-01 00:00:00
P0430,WH06,1,-12,80,59,2024-01-01 00:00:00
P0430,WH06,2,-36,80,59,2024-01-01 00:00:00
P0430,WH06,3,42,80,59,2024-01-01 00:00:00
P0430,WH06,4,0,80,59,2024-01-01 00:00:00
P0431,WH01,1,-24,167,125,2024-01-01 00:00:00
P0431,WH01,2,-24,167,125,2024-01-01 00:00:00
P0431,WH01,3,-6,167,125,2024-01-01 00:00:00
P0431,WH01,4,0,167,125,2024-01-01 00:00:00
P0431,WH03,1,-12,77,57,2024-01-01 00:00:00
P0431,WH03,2,0,77,57,2024-01-01 00:00:00
P0431,WH03,3,6,77,57,2024-01-01 00:00:00
P0431,WH03,4,0,77,57,2024-01-01 00:00:00
P0431,WH04,1,-12,53,39,2024-01-01 00:00:00
P0431,WH04,2,-12,53,39,2024-01-01 00:00:00
P0431,WH04,3,-12,53,39,2024-01-01 00:00:00
P0431,WH04,4,0,53,39,2024-01-01 00:00:00
P0431,WH05,1,-6,26,18,2024-01-01 00:00:00
P0431,WH05,2,0,22,16,2024-01-01 00:00:00
P0431,WH05,3,-12,22,16,2024-01-01 00:00:00
P0431,WH05,4,0,22,16,2024-01-01 00:00:00
P0431,WH06,1,-12,82,61,2024-01-01 00:00:00
P0431,WH06,2,-36,82,61,2024-01-01 00:00:00
P0431,WH06,3,0,82,61,2024-01-01 00:00:00
P0431,WH06,4,0,82,61,2024-01-01 00:00:00
P0432,WH01,1,-45,227,170,2024-01-01 00:00:00
P0432,WH01,2,-45,227,170,2024-01-01 00:00:00
P0432,WH01,3,0,227,170,2024-01-01 00:00:00
P0432,WH01,4,-3,227,170,2024-01-01 00:00:00
P0432,WH03,1,-30,88,65,2024-01-01 00:00:00
P0432,WH03,2,-30,88,65,2024-01-01 00:00:00
P0432,WH03,3,0,88,65,2024-01-01 00:00:00
P0432,WH03,4,0,88,65,2024-01-01 00:00:00
P0432,WH04,1,0,84,63,2024-01-01 00:00:00
P0432,WH04,2,-30,84,63,2024-01-01 00:00:00
P0432,WH04,3,0,84,63,2024-01-01 00:00:00
P0432,WH04,4,0,84,63,2024-01-01 00:00:00
P0432,WH05,1,0,56,41,2024-01-01 00:00:00
P0432,WH05,2,-30,50,36,2024-01-01 00:00:00
P0432,WH05,3,0,50,36,2024-01-01 00:00:00
P0432,WH05,4,-30,50,36,2024-01-01 00:00:00
P0432,WH06,1,-45,156,117,2024-01-01 00:00:00
P0432,WH06,2,-45,147,109,2024-01-01 00:00:00
P0432,WH06,3,18,147,109,2024-01-01 00:00:00
P0432,WH06,4,-15,147,109,2024-01-01 00:00:00
P0433,WH01,1,-20,146,108,2024-01-01 00:00:00
P0433,WH01,2,-20,146,108,2024-01-01 00:00:00
P0433,WH01,3,-2,146,108,2024-01-01 00:00:00
P0433,WH01,4,0,146,108,2024-01-01 00:00:00
P0433,WH03,1,-20,66,49,2024-01-01 00:00:00
P0433,WH03,2,-20,66,49,2024-01-01 00:00:00
P0433,WH03,3,0,66,49,2024-01-01 00:00:00
P0433,WH03,4,0,66,49,2024-01-01 00:00:00
P0433,WH04,1,-20,47,35,2024-01-01 00:00:00
P0433,WH04,2,0,47,35,2024-01-01 00:00:00
P0433,WH04,3,0,47,35,2024-01-01 00:00:00
P0433,WH04,4,0,47,35,2024-01-01 00:00:00
P0433,WH05,1,-20,28,20,2024-01-01 00:00:00
P0433,WH05,2,0,28,20,2024-01-01 00:00:00
P0433,WH05,3,0,28,20,2024-01-01 00:00:00
P0433,WH05,4,0,28,20,2024-01-01 00:00:00
P0433,WH06,1,-20,66,49,2024-01-01 00:00:00
P0433,WH06,2,-20,66,49,2024-01-01 00:00:00
P0433,WH06,3,0,66,49,2024-01-01 00:00:00
P0433,WH06,4,2,66,49,2024-01-01 00:00:00
P0434,WH01,1,-10,89,66,2024-01-01 00:00:00
P0434,WH01,2,-20,89,66,2024-01-01 00:00:00
P0434,WH01,3,0,89,66,2024-01-01 00:00:00
P0434,WH01,4,2,89,66,2024-01-01 00:00:00
P0434,WH03,1,0,41,30,2024-01-01 00:00:00
P0434,WH03,2,-20,41,30,2024-01-01 00:00:00
P0434,WH03,3,0,41,30,2024-01-01 00:00:00
P0434,WH03,4,-8,41,30,2024-01-01 00:00:00
P0434,WH04,1,0,44,32,2024-01-01 00:00:00
P0434,WH04,2,-20,44,32,2024-01-01 00:00:00
P0434,WH04,3,0,44,32,2024-01-01 00:00:00
P0434,WH04,4,0,44,32,2024-01-01 00:00:00
P0434,WH05,1,-20,36,27,2024-01-01 00:00:00
P0434,WH05,2,0,34,25,2024-01-01 00:00:00
P0434,WH05,3,0,34,25,2024-01-01 00:00:00
P0434,WH05,4,-20,34,25,2024-01-01 00:00:00
P0434,WH06,1,-20,68,50,2024-01-01 00:00:00
P0434,WH06,2,-30,68,50,2024-01-01 00:00:00
P0434,WH06,3,0,68,50,2024-01-01 00:00:00
P0434,WH06,4,2,68,50,2024-01-01 00:00:00
P0435,WH01,1,-24,101,75,2024-01-01 00:00:00
P0435,WH01,2,-6,101,75,2024-01-01 00:00:00
P0435,WH01,3,0,101,75,2024-01-01 00:00:00
P0435,WH01,4,0,101,75,2024-01-01 00:00:00
P0435,WH03,1,-24,68,50,2024-01-01 00:00:00
P0435,WH03,2,0,68,50,2024-01-01 00:00:00
P0435,WH03,3,18,68,50,2024-01-01 00:00:00
P0435,WH03,4,0,68,50,2024-01-01 00:00:00
P0435,WH04,1,-12,36,27,2024-01-01 00:00:00
P0435,WH04,2,0,36,27,2024-01-01 00:00:00
P0435,WH04,3,-12,36,27,2024-01-01 00:00:00
P0435,WH04,4,-6,36,27,2024-01-01 00:00:00
P0435,WH05,1,-12,21,15,2024-01-01 00:00:00
P0435,WH05,2,0,20,14,2024-01-01 00:00:00
P0435,WH05,3,0,20,14,2024-01-01 00:00:00
P0435,WH05,4,0,20,14,2024-01-01 00:00:00
P0435,WH06,1,-12,36,27,2024-01-01 00:00:00
P0435,WH06,2,-12,38,27,2024-01-01 00:00:00
P0435,WH06,3,0,38,27,2024-01-01 00:00:00
P0435,WH06,4,0,38,27,2024-01-01 00:00:00
P0436,WH01,1,-48,112,83,2024-01-01 00:00:00
P0436,WH01,2,-12,112,83,2024-01-01 00:00:00
P0436,WH01,3,0,112,83,2024-01-01 00:00:00
P0436,WH01,4,0,112,83,2024-01-01 00:00:00
P0436,WH03,1,-24,66,49,2024-01-01 00:00:00
P0436,WH03,2,-24,66,49,2024-01-01 00:00:00
P0436,WH03,3,0,66,49,2024-01-01 00:00:00
P0436,WH03,4,0,66,49,2024-01-01 00:00:00
P0436,WH04,1,-12,52,38,2024-01-01 00:00:00
P0436,WH04,2,-12,52,38,2024-01-01 00:00:00
P0436,WH04,3,0,52,38,2024-01-01 00:00:00
P0436,WH04,4,0,52,38,2024-01-01 00:00:00
P0436,WH05,1,-12,29,21,2024-01-01 00:00:00
P0436,WH05,2,0,28,20,2024-01-01 00:00:00
P0436,WH05,3,-6,28,20,2024-01-01 00:00:00
P0436,WH05,4,0,28,20,2024-01-01 00:00:00
P0436,WH06,1,-96,93,69,2024-01-01 00:00:00
P0436,WH06,2,-36,95,71,2024-01-01 00:00:00
P0436,WH06,3,0,95,71,2024-01-01 00:00:00
P0436,WH06,4,0,95,71,2024-01-01 00:00:00
P0437,WH01,1,-30,209,156,2024-01-01 00:00:00
P0437,WH01,2,-129,209,156,2024-01-01 00:00:00
P0437,WH01,3,-3,209,156,2024-01-01 00:00:00
P0437,WH01,4,0,209,156,2024-01-01 00:00:00
P0437,WH03,1,-60,131,98,2024-01-01 00:00:00
P0437,WH03,2,-30,131,98,2024-01-01 00:00:00
P0437,WH03,3,36,131,98,2024-01-01 00:00:00
P0437,WH03,4,0,131,98,2024-01-01 00:00:00
P0437,WH04,1,-30,102,76,2024-01-01 00:00:00
P0437,WH04,2,-30,102,76,2024-01-01 00:00:00
P0437,WH04,3,0,102,76,2024-01-01 00:00:00
P0437,WH04,4,-24,102,76,2024-01-01 00:00:00
P0437,WH05,1,0,48,36,2024-01-01 00:00:00
P0437,WH05,2,-30,47,35,2024-01-01 00:00:00
P0437,WH05,3,0,47,35,2024-01-01 00:00:00
P0437,WH05,4,-6,47,35,2024-01-01 00:00:00
P0437,WH06,1,-90,117,87,2024-01-01 00:00:00
P0437,WH06,2,-30,120,90,2024-01-01 00:00:00
P0437,WH06,3,3,120,90,2024-01-01 00:00:00
P0437,WH06,4,0,120,90,2024-01-01 00:00:00
P0438,WH01,1,0,106,79,2024-01-01 00:00:00
P0438,WH01,2,-60,106,79,2024-01-01 00:00:00
P0438,WH01,3,0,106,79,2024-01-01 00:00:00
P0438,WH01,4,-2,106,79,2024-01-01 00:00:00
P0438,WH03,1,-20,80,59,2024-01-01 00:00:00
P0438,WH03,2,-20,80,59,2024-01-01 00:00:00
P0438,WH03,3,0,80,59,2024-01-01 00:00:00
P0438,WH03,4,0,80,59,2024-01-01 00:00:00
P0438,WH04,1,-20,51,37,2024-01-01 00:00:00
P0438,WH04,2,0,51,37,2024-01-01 00:00:00
P0438,WH04,3,0,51,37,2024-01-01 00:00:00
P0438,WH04,4,0,51,37,2024-01-01 00:00:00
P0438,WH05,1,0,34,25,2024-01-01 00:00:00
P0438,WH05,2,0,34,25,2024-01-01 00:00:00
P0438,WH05,3,-12,34,25,2024-01-01 00:00:00
P0438,WH05,4,0,34,25,2024-01-01 00:00:00
P0438,WH06,1,-88,89,66,2024-01-01 00:00:00
P0438,WH06,2,-70,92,68,2024-01-01 00:00:00
P0438,WH06,3,24,92,68,2024-01-01 00:00:00
P0438,WH06,4,-2,92,68,2024-01-01 00:00:00
P0439,WH01,1,-20,95,71,2024-01-01 00:00:00
P0439,WH01,2,-20,95,71,2024-01-01 00:00:00
P0439,WH01,3,0,95,71,2024-01-01 00:00:00
P0439,WH01,4,0,95,71,2024-01-01 00:00:00
P0439,WH03,1,0,62,45,2024-01-01 00:00:00
P0439,WH03,2,0,62,45,2024-01-01 00:00:00
P0439,WH03,3,28,62,45,2024-01-01 00:00:00
P0439,WH03,4,0,62,45,2024-01-01 00:00:00
P0439,WH04,1,0,35,26,2024-01-01 00:00:00
P0439,WH04,2,0,35,26,2024-01-01 00:00:00
P0439,WH04,3,-20,35,26,2024-01-01 00:00:00
P0439,WH04,4,0,35,26,2024-01-01 00:00:00
P0439,WH05,1,0,23,17,2024-01-01 00:00:00
P0439,WH05,2,0,22,16,2024-01-01 00:00:00
P0439,WH05,3,0,22,16,2024-01-01 00:00:00
P0439,WH05,4,-4,22,16,2024-01-01 00:00:00
P0439,WH06,1,0,36,27,2024-01-01 00:00:00
P0439,WH06,2,-30,38,27,2024-01-01 00:00:00
P0439,WH06,3,-2,38,27,2024-01-01 00:00:00
P0439,WH06,4,2,38,27,2024-01-01 00:00:00
P0450,WH01,1,-36,106,79,2024-01-01 00:00:00
P0450,WH01,2,108,106,79,2024-01-01 00:00:00
P0450,WH01,3,-36,106,79,2024-01-01 00:00:00
P0450,WH01,4,-36,106,79,2024-01-01 00:00:00
P0450,WH03,1,-8,74,54,2024-01-01 00:00:00
P0450,WH03,2,-4,74,54,2024-01-01 00:00:00
P0450,WH03,3,-20,74,54,2024-01-01 00:00:00
P0450,WH03,4,-24,74,54,2024-01-01 00:00:00
P0450,WH04,1,0,42,31,2024-01-01 00:00:00
P0450,WH04,2,-24,42,31,2024-01-01 00:00:00
P0450,WH04,3,0,42,31,2024-01-01 00:00:00
P0450,WH04,4,-24,42,31,2024-01-01 00:00:00
P0450,WH05,1,0,5,3,2024-01-01 00:00:00
P0450,WH05,2,0,4,2,2024-01-01 00:00:00
P0450,WH05,3,0,4,2,2024-01-01 00:00:00
P0450,WH05,4,0,4,2,2024-01-01 00:00:00
P0450,WH06,1,-12,129,96,2024-01-01 00:00:00
P0450,WH06,2,-66,119,89,2024-01-01 00:00:00
P0450,WH06,3,-30,119,89,2024-01-01 00:00:00
P0450,WH06,4,-30,119,89,2024-01-01 00:00:00
P0451,WH01,1,-72,245,183,2024-01-01 00:00:00
P0451,WH01,2,-60,245,183,2024-01-01 00:00:00
P0451,WH01,3,9,245,183,2024-01-01 00:00:00
P0451,WH01,4,0,245,183,2024-01-01 00:00:00
P0451,WH03,1,-30,131,98,2024-01-01 00:00:00
P0451,WH03,2,-30,131,98,2024-01-01 00:00:00
P0451,WH03,3,-15,131,98,2024-01-01 00:00:00
P0451,WH03,4,0,131,98,2024-01-01 00:00:00
P0451,WH04,1,-24,87,64,2024-01-01 00:00:00
P0451,WH04,2,-24,87,64,2024-01-01 00:00:00
P0451,WH04,3,-18,87,64,2024-01-01 00:00:00
P0451,WH04,4,-24,87,64,2024-01-01 00:00:00
P0451,WH06,1,-78,246,184,2024-01-01 00:00:00
P0451,WH06,2,-84,239,179,2024-01-01 00:00:00
P0451,WH06,3,-504,239,179,2024-01-01 00:00:00
P0451,WH06,4,0,239,179,2024-01-01 00:00:00
P0452,WH01,1,-24,168,126,2024-01-01 00:00:00
P0452,WH01,2,-24,168,126,2024-01-01 00:00:00
P0452,WH01,3,108,168,126,2024-01-01 00:00:00
P0452,WH01,4,0,168,126,2024-01-01 00:00:00
P0452,WH03,1,0,38,27,2024-01-01 00:00:00
P0452,WH03,2,-40,38,27,2024-01-01 00:00:00
P0452,WH03,3,16,38,27,2024-01-01 00:00:00
P0452,WH03,4,0,38,27,2024-01-01 00:00:00
P0452,WH04,1,0,41,30,2024-01-01 00:00:00
P0452,WH04,2,-20,41,30,2024-01-01 00:00:00
P0452,WH04,3,33,41,30,2024-01-01 00:00:00
P0452,WH04,4,1,41,30,2024-01-01 00:00:00
P0452,WH06,1,-20,65,48,2024-01-01 00:00:00
P0452,WH06,2,-16,69,51,2024-01-01 00:00:00
P0452,WH06,3,35,69,51,2024-01-01 00:00:00
P0452,WH06,4,-1,69,51,2024-01-01 00:00:00
P0454,WH01,1,-48,574,430,2024-01-01 00:00:00
P0454,WH01,2,-48,574,430,2024-01-01 00:00:00
P0454,WH01,3,112,574,430,2024-01-01 00:00:00
P0454,WH01,4,0,574,430,2024-01-01 00:00:00
P0454,WH03,1,0,417,312,2024-01-01 00:00:00
P0454,WH03,2,-36,417,312,2024-01-01 00:00:00
P0454,WH03,3,228,417,312,2024-01-01 00:00:00
P0454,WH03,4,0,417,312,2024-01-01 00:00:00
P0454,WH04,1,-36,234,175,2024-01-01 00:00:00
P0454,WH04,2,0,234,175,2024-01-01 00:00:00
P0454,WH04,3,-24,234,175,2024-01-01 00:00:00
P0454,WH04,4,0,234,175,2024-01-01 00:00:00
P0454,WH05,1,0,9,6,2024-01-01 00:00:00
P0454,WH05,2,4,10,7,2024-01-01 00:00:00
P0454,WH05,3,0,10,7,2024-01-01 00:00:00
P0454,WH05,4,0,10,7,2024-01-01 00:00:00
P0454,WH06,1,-72,618,463,2024-01-01 00:00:00
P0454,WH06,2,-6,846,634,2024-01-01 00:00:00
P0454,WH06,3,420,846,634,2024-01-01 00:00:00
P0454,WH06,4,2,846,634,2024-01-01 00:00:00
P0455,WH01,1,-84,338,252,2024-01-01 00:00:00
P0455,WH01,2,-48,338,252,2024-01-01 00:00:00
P0455,WH01,3,-84,338,252,2024-01-01 00:00:00
P0455,WH01,4,-51,338,252,2024-01-01 00:00:00
P0455,WH03,1,-36,248,185,2024-01-01 00:00:00
P0455,WH03,2,-54,248,185,2024-01-01 00:00:00
P0455,WH03,3,-48,248,185,2024-01-01 00:00:00
P0455,WH03,4,-54,248,185,2024-01-01 00:00:00
P0455,WH04,1,-30,124,92,2024-01-01 00:00:00
P0455,WH04,2,-30,124,92,2024-01-01 00:00:00
P0455,WH04,3,-30,124,92,2024-01-01 00:00:00
P0455,WH04,4,-30,124,92,2024-01-01 00:00:00
P0455,WH05,1,-6,122,90,2024-01-01 00:00:00
P0455,WH05,2,-30,135,100,2024-01-01 00:00:00
P0455,WH05,3,0,135,100,2024-01-01 00:00:00
P0455,WH05,4,-30,135,100,2024-01-01 00:00:00
P0455,WH06,1,-78,365,273,2024-01-01 00:00:00
P0455,WH06,2,-78,447,334,2024-01-01 00:00:00
P0455,WH06,3,-66,447,334,2024-01-01 00:00:00
P0455,WH06,4,-102,447,334,2024-01-01 00:00:00
P0456,WH01,1,-36,59,44,2024-01-01 00:00:00
P0456,WH01,2,-24,59,44,2024-01-01 00:00:00
P0456,WH01,3,-24,59,44,2024-01-01 00:00:00
P0456,WH01,4,-24,59,44,2024-01-01 00:00:00
P0456,WH03,1,-20,35,26,2024-01-01 00:00:00
P0456,WH03,2,0,35,26,2024-01-01 00:00:00
P0456,WH03,3,-5,35,26,2024-01-01 00:00:00
P0456,WH03,4,-20,35,26,2024-01-01 00:00:00
P0456,WH04,1,-20,16,11,2024-01-01 00:00:00
P0456,WH04,2,0,16,11,2024-01-01 00:00:00
P0456,WH04,3,0,16,11,2024-01-01 00:00:00
P0456,WH04,4,-20,16,11,2024-01-01 00:00:00
P0456,WH06,1,-16,40,29,2024-01-01 00:00:00
P0456,WH06,2,-24,44,32,2024-01-01 00:00:00
P0456,WH06,3,-20,44,32,2024-01-01 00:00:00
P0456,WH06,4,-20,44,32,2024-01-01 00:00:00
P0457,WH01,1,-32,94,70,2024-01-01 00:00:00
P0457,WH01,2,-32,94,70,2024-01-01 00:00:00
P0457,WH01,3,0,94,70,2024-01-01 00:00:00
P0457,WH01,4,-28,94,70,2024-01-01 00:00:00
P0457,WH02,1,-44,174,130,2024-01-01 00:00:00
P0457,WH02,2,-36,189,141,2024-01-01 00:00:00
P0457,WH02,3,-72,189,141,2024-01-01 00:00:00
P0457,WH02,4,-20,189,141,2024-01-01 00:00:00
P0458,WH01,1,-32,124,92,2024-01-01 00:00:00
P0458,WH01,2,4,124,92,2024-01-01 00:00:00
P0458,WH01,3,-32,124,92,2024-01-01 00:00:00
P0458,WH01,4,48,124,92,2024-01-01 00:00:00
P0458,WH02,1,-132,285,213,2024-01-01 00:00:00
P0458,WH02,2,-72,288,216,2024-01-01 00:00:00
P0458,WH02,3,-72,288,216,2024-01-01 00:00:00
P0458,WH02,4,168,288,216,2024-01-01 00:00:00
P0459,WH01,1,-42,154,115,2024-01-01 00:00:00
P0459,WH01,2,-48,154,115,2024-01-01 00:00:00
P0459,WH01,3,-6,154,115,2024-01-01 00:00:00
P0459,WH01,4,6,154,115,2024-01-01 00:00:00
P0459,WH03,1,36,98,72,2024-01-01 00:00:00
P0459,WH03,2,-24,98,72,2024-01-01 00:00:00
P0459,WH03,3,12,98,72,2024-01-01 00:00:00
P0459,WH03,4,0,98,72,2024-01-01 00:00:00
P0459,WH04,1,0,179,134,2024-01-01 00:00:00
P0459,WH04,2,-48,179,134,2024-01-01 00:00:00
P0459,WH04,3,-36,179,134,2024-01-01 00:00:00
P0459,WH04,4,-12,179,134,2024-01-01 00:00:00
P0459,WH06,1,-60,300,225,2024-01-01 00:00:00
P0459,WH06,2,-36,311,233,2024-01-01 00:00:00
P0459,WH06,3,66,311,233,2024-01-01 00:00:00
P0459,WH06,4,0,311,233,2024-01-01 00:00:00
P0460,WH01,1,-48,201,150,2024-01-01 00:00:00
P0460,WH01,2,-60,201,150,2024-01-01 00:00:00
P0460,WH01,3,0,201,150,2024-01-01 00:00:00
P0460,WH01,4,0,201,150,2024-01-01 00:00:00
P0460,WH03,1,-39,129,96,2024-01-01 00:00:00
P0460,WH03,2,-36,129,96,2024-01-01 00:00:00
P0460,WH03,3,57,129,96,2024-01-01 00:00:00
P0460,WH03,4,-36,129,96,2024-01-01 00:00:00
P0460,WH04,1,-84,359,269,2024-01-01 00:00:00
P0460,WH04,2,-84,359,269,2024-01-01 00:00:00
P0460,WH04,3,-84,359,269,2024-01-01 00:00:00
P0460,WH04,4,-108,359,269,2024-01-01 00:00:00
P0460,WH05,1,-36,136,101,2024-01-01 00:00:00
P0460,WH05,2,0,131,98,2024-01-01 00:00:00
P0460,WH05,3,-36,131,98,2024-01-01 00:00:00
P0460,WH05,4,0,131,98,2024-01-01 00:00:00
P0460,WH06,1,-84,312,234,2024-01-01 00:00:00
